AL, 17, 2003092718,   , BEST,   0, 185N,  847W,  15, 1009, LO,  34, NEQ,    0,    0,    0,    0, 1012,  150,  30,   0,   0, 
AL, 17, 2003092800,   , BEST,   0, 187N,  849W,  15, 1009, LO,  34, NEQ,    0,    0,    0,    0, 1012,  150,  30,   0,   0, 
AL, 17, 2003092806,   , BEST,   0, 190N,  853W,  20, 1008, LO,  34, NEQ,    0,    0,    0,    0, 1012,  150,  40,   0,   0, 
AL, 17, 2003092812,   , BEST,   0, 193N,  860W,  20, 1008, LO,  34, NEQ,    0,    0,    0,    0, 1010,  150,  40,   0,   0, 
AL, 17, 2003092818,   , BEST,   0, 197N,  869W,  20, 1008, LO,  34, NEQ,    0,    0,    0,    0, 1008,  175,  40,   0,   0, 
AL, 17, 2003092900,   , BEST,   0, 200N,  875W,  20, 1007, LO,   0,    ,    0,    0,    0,    0, 
AL, 17, 2003092906,   , BEST,   0, 203N,  882W,  20, 1007, LO,  34, NEQ,    0,    0,    0,    0, 1010,  175,  60,   0,   0, 
AL, 17, 2003092912,   , BEST,   0, 206N,  889W,  20, 1007, LO,  34, NEQ,    0,    0,    0,    0, 1010,  175,  60,   0,   0, 
AL, 17, 2003092918,   , BEST,   0, 210N,  896W,  20, 1007, LO,  34, NEQ,    0,    0,    0,    0, 1010,  175,  60,   0,   0, 
AL, 17, 2003093000,   , BEST,   0, 212N,  905W,  25, 1007, EX,  34, NEQ,    0,    0,    0,    0, 1010,  175,  60,   0,   0, 
AL, 17, 2003093006,   , BEST,   0, 214N,  915W,  25, 1007, EX,  34, NEQ,    0,    0,    0,    0, 1010,  175,  60,   0,   0, 
AL, 17, 2003093012,   , BEST,   0, 213N,  921W,  30, 1007, EX,  34, NEQ,    0,    0,    0,    0, 1012,  175,  60,   0,   0, 
AL, 17, 2003093018,   , BEST,   0, 212N,  925W,  35, 1006, EX,  34, NEQ,    0,    0,    0,    0, 1012,  175,  60,   0,   0, 
AL, 17, 2003100100,   , BEST,   0, 209N,  929W,  40, 1006, EX,  34, NEQ,    0,    0,   50,  100, 1014,  200,  50,   0,   0, 
AL, 17, 2003100106,   , BEST,   0, 209N,  929W,  40, 1005, EX,  34, NEQ,    0,    0,   50,  100, 1014,  200,  50,   0,   0, 
AL, 17, 2003100112,   , BEST,   0, 210N,  930W,  40, 1004, EX,  34, NEQ,    0,    0,    0,    0, 1014,  200,  50,   0,   0, 
AL, 17, 2003100118,   , BEST,   0, 210N,  932W,  45, 1003, TS,  34, NEQ,    0,    0,   75,   75, 1012,  175,  60,   0,   0, 
AL, 17, 2003100200,   , BEST,   0, 209N,  934W,  45, 1002, TS,  34, NEQ,    0,    0,   75,   75, 1012,  175,  60,   0,   0, 
AL, 17, 2003100206,   , BEST,   0, 207N,  934W,  45, 1000, TS,  34, NEQ,    0,    0,   75,   75, 1012,  175,  60,   0,   0, 
AL, 17, 2003100212,   , BEST,   0, 205N,  934W,  45,  998, TS,  34, NEQ,    0,    0,   75,   75, 1012,  175,  60,   0,   0, 
