AL, 22, 2023111618,   , BEST,   0, 150N,  817W,  30, 1005, DB,   0,    ,    0,    0,    0,    0, 1008,  240, 100,  40,   0,   L,   0,    ,   0,   0, TWENTY-TWO, M,  0,    ,    0,    0,    0,    0, genesis-num, 046, TRANSITIONED, alC82023 to al222023, 
AL, 22, 2023111700,   , BEST,   0, 156N,  814W,  30, 1004, DB,   0,    ,    0,    0,    0,    0, 1008,  240, 100,  40,   0,   L,   0,    ,   0,   0, TWENTY-TWO, M,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 22, 2023111706,   , BEST,   0, 163N,  808W,  30, 1004, DB,   0,    ,    0,    0,    0,    0, 1008,  240, 100,  40,   0,   L,   0,    ,   0,   0, TWENTY-TWO, M,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 22, 2023111712,   , BEST,   0, 171N,  798W,  30, 1004, DB,   0,    ,    0,    0,    0,    0, 1008,  240, 100,  40,   0,   L,   0,    ,   0,   0, TWENTY-TWO, M,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 22, 2023111718,   , BEST,   0, 180N,  785W,  30, 1004, DB,   0,    ,    0,    0,    0,    0, 1007,  240, 150,  40,   0,   L,   0,    ,   0,   0, TWENTY-TWO, M, 12, NEQ,    0,  120,    0,    0, genesis-num, 046, 
AL, 22, 2023111800,   , BEST,   0, 192N,  772W,  30, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  240, 150,  40,   0,   L,   0,    ,   0,   0, TWENTY-TWO, M,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
