CP, 92, 2012101800,   , BEST,   0,  97N, 1608W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
CP, 92, 2012101806,   , BEST,   0,  97N, 1611W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
CP, 92, 2012101812,   , BEST,   0,  98N, 1615W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
CP, 92, 2012101818,   , BEST,   0,  98N, 1618W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
CP, 92, 2012101900,   , BEST,   0,  98N, 1623W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  50,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 92, 2012101906,   , BEST,   0,  96N, 1626W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  50,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 92, 2012101912,   , BEST,   0, 100N, 1633W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  50,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 92, 2012101918,   , BEST,   0, 107N, 1640W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 
