WP, 91, 2019071712,   , BEST,   0, 172N, 1172E,  20,  995, XX,  34, NEQ,    0,    0,    0,    0,  997,  110,  50,   0,   0,   W,   0,   X, 270,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019090206,   , BEST,   0, 185N, 1094E,  25, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1003,  290, 100,   0,   0,   W,   0,   X, 265,  13,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019090212,   , BEST,   0, 177N, 1085E,  25, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1003,  270, 100,   0,   0,   W,   0,   X, 250,  12,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019092600,   , BEST,   0, 105N, 1482E,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 1010,  120,  20,   0,   0,   W,   0,   X, 265,  15,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019092606,   , BEST,   0, 126N, 1446E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1010,  120,  45,   0,   0,   W,   0,   X, 290,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019092612,   , BEST,   0, 125N, 1441E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1010,  150,  45,   0,   0,   W,   0,   X, 285,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019092618,   , BEST,   0, 126N, 1426E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1010,  150,  45,   0,   0,   W,   0,   X, 280,  12,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019092700,   , BEST,   0, 137N, 1399E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,  160,  40,   0,   0,   W,   0,   X, 285,  18,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019111106,   , BEST,   0, 133N, 1337E,  15, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1005,  150,    ,   0,   0,   W,   0,   X, 265,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019111118,   , BEST,   0, 120N, 1323E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1008,  210,  50,   0,   0,   W,   0,   X, 240,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019111200,   , BEST,   0, 119N, 1315E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1008,  210,  50,   0,   0,   W,   0,   X, 240,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019111206,   , BEST,   0, 116N, 1320E,  20, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1008,  210,  50,   0,   0,   W,   0,   X, 225,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
WP, 91, 2019111212,   , BEST,   0, 117N, 1316E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1008,  210,  50,   0,   0,   W,   0,   X, 250,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP912019, JTWC, NCEP_TCVITALS, 
