AL, 16, 2001110400,   , BEST,   0, 339N,  504W,  45,  988, SS,   0,    ,    0,    0,    0,    0, 
AL, 16, 2001110406,   , BEST,   0, 341N,  504W,  45,  990, SS,   0,    ,    0,    0,    0,    0, 
AL, 16, 2001110412,   , BEST,   0, 343N,  504W,  45,  993, SS,   0,    ,    0,    0,    0,    0, 
AL, 16, 2001110418,   , BEST,   0, 352N,  503W,  50,  993, SS,   0,    ,    0,    0,    0,    0, 
AL, 16, 2001110500,   , BEST,   0, 361N,  501W,  55,  991, SS,   0,    ,    0,    0,    0,    0, 
AL, 16, 2001110506,   , BEST,   0, 370N,  501W,  60,  988, SS,   0,    ,    0,    0,    0,    0, 
AL, 16, 2001110512,   , BEST,   0, 378N,  503W,  65,  986, HU,  35, NEQ,  225,  175,  200,  200, 1008,  225,  75,   0,   0, 
AL, 16, 2001110518,   , BEST,   0, 388N,  502W,  65,  986, HU,  35, NEQ,  200,  200,  150,  150, 1008,  225,  75,   0,   0, 
AL, 16, 2001110600,   , BEST,   0, 397N,  497W,  60,  990, TS,   0,    ,    0,    0,    0,    0, 
AL, 16, 2001110606,   , BEST,   0, 413N,  492W,  55,  994, TS,   0,    ,    0,    0,    0,    0, 
AL, 16, 2001110612,   , BEST,   0, 430N,  485W,  50,  996, EX,   0,    ,    0,    0,    0,    0, 
AL, 16, 2001110618,   , BEST,   0, 450N,  480W,  50, 1000, EX,   0,    ,    0,    0,    0,    0, 
