AL, 21, 2020091400,   , BEST,   0, 175N,  282W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1012,  120,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 042, 
AL, 21, 2020091406,   , BEST,   0, 180N,  283W,  35, 1006, TS,  34, NEQ,   90,   70,    0,    0, 1012,  120,  60,  40,   0,   L,   0,    ,   0,   0, TWENTY-ONE, M,  0,    ,    0,    0,    0,    0, genesis-num, 042, TRANSITIONED, alC72020 to al212020, DISSIPATED, al212020 to al972020, TRANSITIONED, alD72020 to al212020, 
AL, 21, 2020091412,   , BEST,   0, 185N,  286W,  40, 1003, TS,  34, NEQ,   90,   70,    0,    0, 1012,  120,  60,  50,   0,   L,   0,    ,   0,   0,      VICKY, S,  0,    ,    0,    0,    0,    0, genesis-num, 042, 
AL, 21, 2020091418,   , BEST,   0, 190N,  291W,  45, 1002, TS,  34, NEQ,   90,   70,    0,    0, 1012,  120,  60,  50,   0,   L,   0,    ,   0,   0,      VICKY, S,  0,    ,    0,    0,    0,    0, genesis-num, 042, 
AL, 21, 2020091500,   , BEST,   0, 195N,  296W,  45, 1002, TS,  34, NEQ,   90,   70,    0,    0, 1014,  150,  60,  55,   0,   L,   0,    ,   0,   0,      VICKY, S, 12, NEQ,   90,    0,    0,    0, genesis-num, 042, 
AL, 21, 2020091506,   , BEST,   0, 200N,  301W,  45, 1002, TS,  34, NEQ,   90,   70,    0,    0, 1012,  150,  60,  55,   0,   L,   0,    ,   0,   0,      VICKY, S, 12, NEQ,   90,    0,    0,    0, genesis-num, 042, 
AL, 21, 2020091512,   , BEST,   0, 205N,  308W,  45, 1001, TS,  34, NEQ,  100,   80,    0,    0, 1012,  150,  60,  55,   0,   L,   0,    ,   0,   0,      VICKY, S, 12, NEQ,  120,   60,    0,    0, genesis-num, 042, 
AL, 21, 2020091518,   , BEST,   0, 210N,  316W,  45, 1001, TS,  34, NEQ,  100,   80,    0,    0, 1012,  120,  60,  50,   0,   L,   0,    ,   0,   0,      VICKY, S, 12, NEQ,  120,   30,   30,   60, genesis-num, 042, 
AL, 21, 2020091600,   , BEST,   0, 214N,  326W,  45, 1004, TS,  34, NEQ,   70,   50,   30,   70, 1012,  120,  35,  55,   0,   L,   0,    ,   0,   0,      VICKY, S, 12, NEQ,  120,   30,   30,   30, genesis-num, 042, 
AL, 21, 2020091606,   , BEST,   0, 215N,  335W,  40, 1005, TS,  34, NEQ,   60,   30,   30,   70, 1012,  120,  35,  55,   0,   L,   0,    ,   0,   0,      VICKY, S, 12, NEQ,  120,   30,   30,   30, genesis-num, 042, 
AL, 21, 2020091612,   , BEST,   0, 214N,  343W,  35, 1007, TS,  34, NEQ,   60,   30,   20,   70, 1012,  150,  35,  45,   0,   L,   0,    ,   0,   0,      VICKY, S, 12, NEQ,  120,   30,   75,  120, genesis-num, 042, 
