AL, 99, 2020112518,   , BEST,   0, 302N,  559W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  150, 200,   0,   0,    ,   0,    ,   0,   0, GENESIS069,  ,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112600,   , BEST,   0, 295N,  563W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  150, 200,   0,   0,    ,   0,    ,   0,   0, GENESIS069,  ,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112606,   , BEST,   0, 289N,  568W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  150, 200,   0,   0,    ,   0,    ,   0,   0, GENESIS069,  ,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112612,   , BEST,   0, 282N,  573W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  150, 200,   0,   0,    ,   0,    ,   0,   0, GENESIS069,  ,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112618,   , BEST,   0, 276N,  579W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  205, 200,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 069, SPAWNINVEST, al772020 to al992020, 
AL, 99, 2020112700,   , BEST,   0, 271N,  584W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  205, 200,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112706,   , BEST,   0, 269N,  592W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  205, 200,  40,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112712,   , BEST,   0, 256N,  595W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1013,  210, 200,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112718,   , BEST,   0, 251N,  588W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  240, 120,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112800,   , BEST,   0, 255N,  582W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  200, 120,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112806,   , BEST,   0, 260N,  576W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  200, 120,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112812,   , BEST,   0, 265N,  566W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,  150, 120,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
AL, 99, 2020112818,   , BEST,   0, 271N,  554W,  25, 1010, DB,  34, NEQ,    0,    0,    0,    0, 1012,  150, 120,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 069, 
