IO, 91, 2013111818,   , BEST,   0, 149N, 0870E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   B,   0,   X, 270,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912013, JTWC, NCEP_TCVITALS, 
IO, 91, 2013111900,   , BEST,   0, 149N, 0863E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   B,   0,   X, 270,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912013, JTWC, NCEP_TCVITALS, 
IO, 91, 2013111906,   , BEST,   0, 149N, 0856E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1009,  170,  40,   0,   0,   B,   0,   X, 270,   7,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912013, JTWC, NCEP_TCVITALS, 
IO, 91, 2013111912,   , BEST,   0, 150N, 0848E,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1008,  160,  40,   0,   0,   B,   0,   X, 275,   7,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912013, JTWC, NCEP_TCVITALS, 
