IO, 97, 2019102218,   , BEST,   0, 151N, 0666E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1007,  250,  65,   0,   0,   A,   0,   X,  60,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO972019, JTWC, NCEP_TCVITALS, 
IO, 97, 2019102300,   , BEST,   0, 155N, 0671E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1005,  240,  65,   0,   0,   A,   0,   X,  50,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO972019, JTWC, NCEP_TCVITALS, 
IO, 97, 2019102306,   , BEST,   0, 154N, 0681E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1007,  235,  65,   0,   0,   A,   0,   X,  70,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO972019, JTWC, NCEP_TCVITALS, 
IO, 97, 2019102312,   , BEST,   0, 158N, 0695E,  20, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1004,  200,  80,   0,   0,   A,   0,   X,  75,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO972019, JTWC, NCEP_TCVITALS, 
IO, 97, 2019102318,   , BEST,   0, 158N, 0701E,  20, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1006,  200,  60,   0,   0,   A,   0,   X,  85,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO972019, JTWC, NCEP_TCVITALS, 
IO, 97, 2019102400,   , BEST,   0, 156N, 0705E,  25,  999, XX,  34, NEQ,    0,    0,    0,    0, 1005,  200,  60,   0,   0,   A,   0,   X,  85,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO972019, JTWC, NCEP_TCVITALS, 
IO, 97, 2019102406,   , BEST,   0, 153N, 0704E,  30, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1006,  200,  55,   0,   0,   A,   0,   X, 105,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO972019, JTWC, NCEP_TCVITALS, 
IO, 97, 2019102412,   , BEST,   0, 155N, 0713E,  30, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1006,  200,  55,   0,   0,   A,   0,   X,  75,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO972019, JTWC, NCEP_TCVITALS, 
