IO, 99, 2014100612,   , BEST,   0, 113N, 0953E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1011,  150,    ,   0,   0,   B,   0,   X, 300,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO992014, JTWC, NCEP_TCVITALS, 
IO, 99, 2014100618,   , BEST,   0, 114N, 0953E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1008,  180,  40,   0,   0,   B,   0,   X, 310,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO992014, JTWC, NCEP_TCVITALS, 
IO, 99, 2014100700,   , BEST,   0, 115N, 0951E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1007,  180,  40,   0,   0,   B,   0,   X, 320,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO992014, JTWC, NCEP_TCVITALS, 
IO, 99, 2014100706,   , BEST,   0, 112N, 0947E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1007,  170,  40,   0,   0,   B,   0,   X, 290,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO992014, JTWC, NCEP_TCVITALS, 
IO, 99, 2014100712,   , BEST,   0, 114N, 0939E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1008,  210,  40,   0,   0,   B,   0,   X, 290,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO992014, JTWC, NCEP_TCVITALS, 
IO, 99, 2014100718,   , BEST,   0, 116N, 0934E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1007,  200,  40,   0,   0,   B,   0,   X, 290,   6,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO992014, JTWC, NCEP_TCVITALS, 
