AL, 08, 2001091118,   , BEST,   0, 258N,  841W,  25, 1010, TD,  35, NEQ,    0,    0,    0,    0, 1014,  150,  30,   0,   0, 
AL, 08, 2001091200,   , BEST,   0, 257N,  846W,  25, 1009, TD,  35, NEQ,    0,    0,    0,    0, 1014,  150,  30,   0,   0, 
AL, 08, 2001091206,   , BEST,   0, 257N,  850W,  25, 1008, TD,  35, NEQ,    0,    0,    0,    0, 1012,  150,  30,   0,   0, 
AL, 08, 2001091212,   , BEST,   0, 256N,  853W,  25, 1008, TD,  35, NEQ,    0,    0,    0,    0, 1011,  150,  30,   0,   0, 
AL, 08, 2001091218,   , BEST,   0, 254N,  854W,  30, 1007, TD,  35, NEQ,    0,    0,    0,    0, 1011,  150,  30,   0,   0, 
AL, 08, 2001091300,   , BEST,   0, 251N,  857W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091306,   , BEST,   0, 252N,  853W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091312,   , BEST,   0, 253N,  849W,  35, 1003, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091318,   , BEST,   0, 254N,  845W,  40,  998, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091400,   , BEST,   0, 254N,  841W,  45,  997, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091406,   , BEST,   0, 258N,  836W,  50,  992, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091412,   , BEST,   0, 271N,  826W,  60,  983, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091418,   , BEST,   0, 280N,  818W,  45,  994, TS,  35, NEQ,  125,  100,   50,   50, 1009,  180,  50,   0,   0, 
AL, 08, 2001091500,   , BEST,   0, 286N,  814W,  40,  995, TS,  35, NEQ,  125,    0,    0,    0, 1006,  200,  50,   0,   0, 
AL, 08, 2001091506,   , BEST,   0, 286N,  809W,  40,  995, TS,  35, NEQ,  125,    0,    0,    0, 1006,  200,  50,   0,   0, 
AL, 08, 2001091512,   , BEST,   0, 289N,  801W,  40,  998, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091518,   , BEST,   0, 298N,  790W,  45,  999, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091600,   , BEST,   0, 304N,  779W,  50,  998, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091606,   , BEST,   0, 308N,  768W,  50,  998, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091612,   , BEST,   0, 316N,  749W,  55,  995, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091618,   , BEST,   0, 323N,  728W,  55,  995, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091700,   , BEST,   0, 331N,  707W,  65,  991, HU,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091706,   , BEST,   0, 340N,  685W,  65,  991, HU,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091712,   , BEST,   0, 353N,  666W,  70,  983, HU,  35, NEQ,  200,  250,  150,  200, 1010,  225,  25,   0,   0, 
AL, 08, 2001091718,   , BEST,   0, 362N,  647W,  70,  983, HU,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091800,   , BEST,   0, 369N,  629W,  60,  987, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091806,   , BEST,   0, 379N,  618W,  55,  990, TS,  35, NEQ,  200,  200,  100,  200, 1010,  225,  25,   0,   0, 
AL, 08, 2001091812,   , BEST,   0, 390N,  604W,  55,  990, TS,  35, NEQ,  225,  250,  100,  200, 1012,  250,  25,   0,   0, 
AL, 08, 2001091818,   , BEST,   0, 402N,  589W,  60,  980, TS,  35, NEQ,  225,  250,  100,  200, 1012,  250, 120,   0,   0, 
AL, 08, 2001091900,   , BEST,   0, 415N,  575W,  60,  975, TS,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091906,   , BEST,   0, 428N,  555W,  55,  976, EX,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091912,   , BEST,   0, 435N,  540W,  60,  978, EX,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001091918,   , BEST,   0, 465N,  520W,  60,  986, EX,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001092000,   , BEST,   0, 485N,  485W,  60,  988, EX,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001092006,   , BEST,   0, 500N,  460W,  60,  986, EX,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001092012,   , BEST,   0, 520N,  430W,  60,  984, EX,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001092018,   , BEST,   0, 540N,  400W,  65,  981, EX,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001092100,   , BEST,   0, 550N,  375W,  65,  981, EX,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001092106,   , BEST,   0, 550N,  350W,  65,  981, EX,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001092112,   , BEST,   0, 560N,  325W,  60,  984, EX,   0,    ,    0,    0,    0,    0, 
AL, 08, 2001092118,   , BEST,   0, 575N,  310W,  55,  987, EX,   0,    ,    0,    0,    0,    0, 
