AL, 01, 2003041800,   , BEST,   0, 291N,  662W,  30, 1008, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003041806,   , BEST,   0, 299N,  660W,  30, 1008, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003041812,   , BEST,   0, 308N,  658W,  30, 1008, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003041818,   , BEST,   0, 319N,  663W,  30, 1007, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003041900,   , BEST,   0, 330N,  669W,  30, 1007, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003041906,   , BEST,   0, 338N,  676W,  35, 1006, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003041912,   , BEST,   0, 345N,  686W,  35, 1006, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003041918,   , BEST,   0, 343N,  691W,  35, 1006, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042000,   , BEST,   0, 336N,  690W,  40, 1005, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042006,   , BEST,   0, 327N,  689W,  40, 1003, SS,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042012,   , BEST,   0, 320N,  682W,  45, 1000, SS,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042018,   , BEST,   0, 317N,  673W,  45,  998, SS,  34, NEQ,    0,    0,    0,    0, 1013,  250,  40,   0,   0, 
AL, 01, 2003042100,   , BEST,   0, 314N,  664W,  50,  995, TS,  34, NEQ,   60,   60,   60,   60, 1010,  180,  60,   0,   0, 
AL, 01, 2003042106,   , BEST,   0, 306N,  658W,  50,  995, TS,  34, NEQ,   60,   60,   60,   60, 1010,  240,  50,   0,   0, 
AL, 01, 2003042112,   , BEST,   0, 300N,  648W,  50,  995, TS,  34, NEQ,   60,   60,   60,   60, 1007,  240,  50,   0,   0, 
AL, 01, 2003042118,   , BEST,   0, 294N,  631W,  50,  994, TS,  34, NEQ,   75,   50,   50,   50, 1007,  240,  50,   0,   0, 
AL, 01, 2003042200,   , BEST,   0, 294N,  615W,  50,  994, TS,  34, NEQ,   75,   75,   75,   50, 1007,  240,  50,   0,   0, 
AL, 01, 2003042206,   , BEST,   0, 295N,  601W,  50,  994, TS,  34, NEQ,   60,   75,   75,   60, 1007,  240,  50,   0,   0, 
AL, 01, 2003042212,   , BEST,   0, 296N,  585W,  45,  995, TS,  34, NEQ,   75,  125,  125,   75, 1007,  240,  50,   0,   0, 
AL, 01, 2003042218,   , BEST,   0, 297N,  566W,  45,  996, TS,  34, NEQ,   75,  200,  200,   75, 1007,  240,  50,   0,   0, 
AL, 01, 2003042300,   , BEST,   0, 300N,  547W,  40,  998, TS,  34, NEQ,   75,  175,  175,   75, 1007,  240,  50,   0,   0, 
AL, 01, 2003042306,   , BEST,   0, 306N,  530W,  40, 1000, TS,  34, NEQ,   75,  175,  175,   75, 1008,  240,  50,   0,   0, 
AL, 01, 2003042312,   , BEST,   0, 314N,  515W,  40, 1000, TS,  34, NEQ,   50,  125,  125,   50, 1008,  240,  75,   0,   0, 
AL, 01, 2003042318,   , BEST,   0, 319N,  506W,  35, 1001, TS,  34, NEQ,   50,  125,  125,   50, 1008,  240,  60,   0,   0, 
AL, 01, 2003042400,   , BEST,   0, 321N,  496W,  35, 1003, TS,  34, NEQ,   50,  125,  125,   50, 1008,  240,  60,   0,   0, 
AL, 01, 2003042406,   , BEST,   0, 320N,  487W,  35, 1004, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042412,   , BEST,   0, 318N,  478W,  35, 1005, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042418,   , BEST,   0, 315N,  466W,  35, 1005, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042500,   , BEST,   0, 315N,  454W,  35, 1005, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042506,   , BEST,   0, 316N,  442W,  35, 1004, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042512,   , BEST,   0, 317N,  431W,  30, 1003, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042518,   , BEST,   0, 318N,  421W,  30, 1004, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042600,   , BEST,   0, 319N,  408W,  30, 1005, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042606,   , BEST,   0, 323N,  384W,  35, 1002, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042612,   , BEST,   0, 329N,  356W,  35, 1002, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042618,   , BEST,   0, 336N,  328W,  40, 1002, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042700,   , BEST,   0, 344N,  292W,  40, 1002, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042706,   , BEST,   0, 353N,  258W,  40,  999, EX,   0,    ,    0,    0,    0,    0, 
AL, 01, 2003042712,   , BEST,   0, 361N,  224W,  40, 1000, EX,   0,    ,    0,    0,    0,    0, 
