EP, 12, 2025090200,   , BEST,   0, 169N, 1048W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1009,  120,  30,  40,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, TRANSITIONED, epC42025 to ep122025, 
EP, 12, 2025090206,   , BEST,   0, 173N, 1063W,  35, 1004, TS,  34, NEQ,   30,    0,    0,    0, 1009,  120,  25,  40,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
EP, 12, 2025090212,   , BEST,   0, 180N, 1074W,  40, 1003, TS,  34, NEQ,   30,   20,    0,   20, 1009,  120,  25,  45,   0,   E,   0,    ,   0,   0,     LORENA, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
EP, 12, 2025090218,   , BEST,   0, 189N, 1083W,  45, 1001, TS,  34, NEQ,   40,   40,    0,   20, 1009,  100,  20,  55,   0,   E,   0,    ,   0,   0,     LORENA, M, 12, NEQ,   30,    0,    0,    0, genesis-num, 021, 
EP, 12, 2025090300,   , BEST,   0, 198N, 1092W,  55,  998, TS,  34, NEQ,   40,   40,   20,   20, 1009,  140,  15,  65,   0,   E,   0,    ,   0,   0,     LORENA, M, 12, NEQ,   60,    0,    0,   60, genesis-num, 021, 
EP, 12, 2025090300,   , BEST,   0, 198N, 1092W,  55,  998, TS,  50, NEQ,   20,    0,    0,    0, 1009,  140,  15,  65,   0,   E,   0,    ,   0,   0,     LORENA, M, 12, NEQ,   60,    0,    0,   60, genesis-num, 021, 
EP, 12, 2025090306,   , BEST,   0, 208N, 1100W,  65,  991, HU,  34, NEQ,   50,   50,   30,   30, 1010,  140,  10,  75,   0,   E,   0,    ,   0,   0,     LORENA, M, 12, NEQ,   75,    0,    0,   45, genesis-num, 021, 
EP, 12, 2025090306,   , BEST,   0, 208N, 1100W,  65,  991, HU,  50, NEQ,   20,   20,   10,   10, 1010,  140,  10,  75,   0,   E,   0,    ,   0,   0,     LORENA, M, 12, NEQ,   75,    0,    0,   45, genesis-num, 021, 
EP, 12, 2025090306,   , BEST,   0, 208N, 1100W,  65,  991, HU,  64, NEQ,   10,    0,    0,    0, 1010,  140,  10,  75,   0,   E,   0,    ,   0,   0,     LORENA, M, 12, NEQ,   75,    0,    0,   45, genesis-num, 021, 
EP, 12, 2025090312,   , BEST,   0, 219N, 1111W,  70,  987, HU,  34, NEQ,   60,   50,   30,   40, 1010,  140,   5,  80,   0,   E,   0,    ,   0,   0,     LORENA, D, 12, NEQ,   60,   30,    0,   30, genesis-num, 021, 
EP, 12, 2025090312,   , BEST,   0, 219N, 1111W,  70,  987, HU,  50, NEQ,   20,   20,   10,   20, 1010,  140,   5,  80,   0,   E,   0,    ,   0,   0,     LORENA, D, 12, NEQ,   60,   30,    0,   30, genesis-num, 021, 
