WP, 92, 2018061300,   , BEST,   0, 084N, 1495E,  15, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,  50,   0,   0,   W,   0,   X, 280,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
WP, 92, 2018061400,   , BEST,   0, 112N, 1454E,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0, 1010,  150,  35,   0,   0,   W,   0,   X, 295,  14,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
WP, 92, 2018071112,   , BEST,   0, 114N, 1435E,  15, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,    ,   0,   0,   W,   0,   X, 305,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
WP, 92, 2018071206,   , BEST,   0, 141N, 1413E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1005,  300,    ,   0,   0,   W,   0,   X, 320,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
WP, 92, 2018071212,   , BEST,   0, 149N, 1402E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1007,  300,    ,   0,   0,   W,   0,   X, 320,  13,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
WP, 92, 2018071218,   , BEST,   0, 158N, 1391E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1006,  350,  65,   0,   0,   W,   0,   X, 315,  14,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
WP, 92, 2018071300,   , BEST,   0, 172N, 1386E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1006,  300,  65,   0,   0,   W,   0,   X, 325,  14,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
WP, 92, 2018071306,   , BEST,   0, 179N, 1383E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1006,  275,  65,   0,   0,   W,   0,   X, 330,  12,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
WP, 92, 2018071312,   , BEST,   0, 180N, 1369E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1006,  250,  65,   0,   0,   W,   0,   X, 305,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
WP, 92, 2018071318,   , BEST,   0, 186N, 1363E,  20, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1004,  180,  60,   0,   0,   W,   0,   X, 305,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
WP, 92, 2018071400,   , BEST,   0, 196N, 1360E,  20, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1004,  180,  60,   0,   0,   W,   0,   X, 310,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP922018, JTWC, NCEP_TCVITALS, 
