WP, 28, 2018092006,   , BEST,   0, 129N, 1462E,  20, 1002, DB,   0,    ,    0,    0,    0,    0, 1006,  300,  70,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 28, 2018092012,   , BEST,   0, 133N, 1456E,  20, 1002, DB,   0,    ,    0,    0,    0,    0, 1006,  300,  70,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 28, 2018092018,   , BEST,   0, 138N, 1451E,  25, 1003, TD,   0,    ,    0,    0,    0,    0, 1006,  185,  70,   0,   0,   W,   0,    ,   0,   0, TWENTYEIGH, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpG22018 to wp282018,                                                                                                                                                                                       
WP, 28, 2018092100,   , BEST,   0, 144N, 1443E,  30, 1003, TD,   0,    ,    0,    0,    0,    0, 1007,  160,  70,   0,   0,   W,   0,    ,   0,   0, TWENTYEIGH, S,  
WP, 28, 2018092106,   , BEST,   0, 149N, 1434E,  35, 1001, TS,  34, NEQ,   80,   50,   40,   60, 1006,  160,  65,   0,   0,   W,   0,    ,   0,   0, TWENTYEIGH, M,  
WP, 28, 2018092112,   , BEST,   0, 154N, 1424E,  40, 1000, TS,  34, NEQ,  110,   60,   40,   80, 1008,  170,  60,   0,   0,   W,   0,    ,   0,   0, TWENTYEIGH, M,  
WP, 28, 2018092118,   , BEST,   0, 158N, 1414E,  45,  996, TS,  34, NEQ,  130,   70,   50,   90, 1006,  165,  60,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092200,   , BEST,   0, 162N, 1403E,  50,  994, TS,  34, NEQ,  140,   70,   60,  100, 1006,  165,  60,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092200,   , BEST,   0, 162N, 1403E,  50,  994, TS,  50, NEQ,   74,   29,   23,   48, 1006,  165,  60,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092206,   , BEST,   0, 167N, 1389E,  55,  992, TS,  34, NEQ,  150,   70,   70,  110, 1007,  175,  45,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092206,   , BEST,   0, 167N, 1389E,  55,  992, TS,  50, NEQ,   80,   30,   30,   55, 1007,  175,  45,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092212,   , BEST,   0, 168N, 1375E,  60,  989, TS,  34, NEQ,  155,   80,   80,  120, 1007,  175,  30,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092212,   , BEST,   0, 168N, 1375E,  60,  989, TS,  50, NEQ,   84,   36,   36,   62, 1007,  175,  30,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092218,   , BEST,   0, 168N, 1363E,  70,  982, HU,  34, NEQ,  160,   80,   90,  130, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092218,   , BEST,   0, 168N, 1363E,  70,  982, HU,  50, NEQ,   87,   37,   43,   68, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092218,   , BEST,   0, 168N, 1363E,  70,  982, HU,  64, NEQ,   46,   18,   22,   36, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092300,   , BEST,   0, 169N, 1351E,  80,  975, HU,  34, NEQ,  160,   90,  100,  140, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092300,   , BEST,   0, 169N, 1351E,  80,  975, HU,  50, NEQ,   88,   44,   50,   75, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092300,   , BEST,   0, 169N, 1351E,  80,  975, HU,  64, NEQ,   47,   22,   26,   40, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092306,   , BEST,   0, 173N, 1342E, 100,  958, HU,  34, NEQ,  160,  100,  120,  150, 1005,  200,   5,   0,  10,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092306,   , BEST,   0, 173N, 1342E, 100,  958, HU,  50, NEQ,   89,   51,   64,   83, 1005,  200,   5,   0,  10,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092306,   , BEST,   0, 173N, 1342E, 100,  958, HU,  64, NEQ,   48,   27,   34,   44, 1005,  200,   5,   0,  10,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092312,   , BEST,   0, 175N, 1333E, 115,  944, HU,  34, NEQ,  170,  120,  130,  160, 1005,  200,   7,   0,   5,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092312,   , BEST,   0, 175N, 1333E, 115,  944, HU,  50, NEQ,   96,   64,   71,   90, 1005,  200,   7,   0,   5,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092312,   , BEST,   0, 175N, 1333E, 115,  944, HU,  64, NEQ,   52,   34,   38,   48, 1005,  200,   7,   0,   5,   W,   0,    ,   0,   0,      TRAMI, D,  
WP, 28, 2018092318,   , BEST,   0, 180N, 1322E, 120,  938, HU,  34, NEQ,  170,  130,  130,  170, 1004,  200,   7,   0,   5,   W,   0,    ,   0,   0,      TRAMI, D,  
