AL, 19, 2011111000,   , BEST,   0, 290N,  707W,  55,  987, TS,  50, NEQ,   60,   60,    0,   40, 1010,  315,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  390,  210,  300,  420
AL, 19, 2011111006,   , BEST,   0, 297N,  709W,  55,  984, TS,  34, NEQ,  220,  120,   90,  120, 1010,  325,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  420,  180,  330,  420
AL, 19, 2011111006,   , BEST,   0, 297N,  709W,  55,  984, TS,  50, NEQ,   45,   45,    0,    0, 1010,  325,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  420,  180,  330,  420
AL, 19, 2011111012,   , BEST,   0, 302N,  707W,  55,  982, TS,  34, NEQ,  220,  120,   90,  120, 1010,  400,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  420,  240,  300,  420
AL, 19, 2011111012,   , BEST,   0, 302N,  707W,  55,  982, TS,  50, NEQ,   45,   45,    0,    0, 1010,  400,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  420,  240,  300,  420
AL, 19, 2011111018,   , BEST,   0, 305N,  700W,  55,  983, TS,  34, NEQ,  220,  135,   90,  120, 1009,  300,  30,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  390,  210,  270,  390
AL, 19, 2011111018,   , BEST,   0, 305N,  700W,  55,  983, TS,  50, NEQ,   35,   35,    0,    0, 1009,  300,  30,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  390,  210,  270,  390
AL, 19, 2011111100,   , BEST,   0, 310N,  690W,  55,  984, TS,  34, NEQ,  220,  135,   90,  120, 1006,  225,  30,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  360,  210,  240,  360
AL, 19, 2011111100,   , BEST,   0, 310N,  690W,  55,  984, TS,  50, NEQ,   35,   35,    0,    0, 1006,  225,  30,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  360,  210,  240,  360
AL, 19, 2011111106,   , BEST,   0, 322N,  672W,  50,  987, TS,  34, NEQ,  150,  120,  100,   60, 1004,  175,  30,  60,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  360,  240,  270,  300
AL, 19, 2011111106,   , BEST,   0, 322N,  672W,  50,  987, TS,  50, NEQ,   30,   30,    0,    0, 1004,  175,  30,  60,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  360,  240,  270,  300
AL, 19, 2011111112,   , BEST,   0, 334N,  653W,  45,  991, TS,  34, NEQ,  150,  120,  100,   60, 1004,  175,  40,  55,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  300,  270,  240,  300
AL, 19, 2011111118,   , BEST,   0, 348N,  626W,  40,  995, TS,  34, NEQ,  150,  120,   75,   60, 1004,  160,  60,  55,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  360,  300,  240,  360
AL, 19, 2011111200,   , BEST,   0, 359N,  594W,  35, 1000, EX,  34, NEQ,  150,  120,    0,    0, 1004,  160,  60,  45,   0,   L,   0,    ,   0,   0,       SEAN, D, 
AL, 19, 2011111206,   , BEST,   0, 380N,  572W,  35, 1000, EX,  34, NEQ,  150,  120,    0,    0, 
AL, 19, 2011111212,   , BEST,   0, 400N,  550W,  35, 1000, EX,  34, NEQ,  150,  120,    0,    0, 
AL, 19, 2011111218,   , BEST,   0, 425N,  524W,  35, 1000, EX,  34, NEQ,  150,  120,    0,    0, 
