AL, 12, 2011082800,   , BEST,   0,  95N,  190W,  20, 1012, LO,  34, NEQ,    0,    0,    0,    0, 1013,  250, 180,   0,   0,   L,   0,    ,   0,   0,     INVEST, S, 
AL, 12, 2011082806,   , BEST,   0,  94N,  203W,  20, 1011, LO,  34, NEQ,    0,    0,    0,    0, 1014,  220, 150,   0,   0,   L,   0,    ,   0,   0,     INVEST, S, 
AL, 12, 2011082812,   , BEST,   0,  93N,  216W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1013,  180,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, S, 
AL, 12, 2011082818,   , BEST,   0,  93N,  229W,  25, 1009, LO,  34, NEQ,    0,    0,    0,    0, 1012,  180,  75,  35,   0,   L,   0,    ,   0,   0,     INVEST, S, 
AL, 12, 2011082900,   , BEST,   0,  93N,  242W,  25, 1009, LO,  34, NEQ,    0,    0,    0,    0, 1012,  180,  60,  35,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 12, 2011082906,   , BEST,   0,  95N,  256W,  25, 1009, TD,  34, NEQ,    0,    0,    0,    0, 1012,  160,  60,  35,   0,   L,   0,    ,   0,   0,     TWELVE, M, 
AL, 12, 2011082912,   , BEST,   0,  99N,  270W,  30, 1008, TD,  34, NEQ,    0,    0,    0,    0, 1013,  150,  60,   0,   0,   L,   0,    ,   0,   0,     TWELVE, M, 
AL, 12, 2011082918,   , BEST,   0, 106N,  282W,  30, 1008, TD,  34, NEQ,    0,    0,    0,    0, 1013,  150,  60,  40,   0,   L,   0,    ,   0,   0,     TWELVE, M, 
AL, 12, 2011083000,   , BEST,   0, 110N,  296W,  35, 1006, TS,  34, NEQ,   30,    0,    0,   30, 1013,  150,  40,  45,   0,   L,   0,    ,   0,   0,     TWELVE, M, 
AL, 12, 2011083006,   , BEST,   0, 115N,  311W,  40, 1004, TS,  34, NEQ,   30,    0,    0,   30, 1012,  180,  30,  45,   0,   L,   0,    ,   0,   0,     TWELVE, M, 
AL, 12, 2011083012,   , BEST,   0, 120N,  329W,  45, 1001, TS,  34, NEQ,   40,   30,    0,   50, 1012,  180,  30,  50,   0,   L,   0,    ,   0,   0,      KATIA, M, 
AL, 12, 2011083018,   , BEST,   0, 126N,  346W,  50,  997, TS,  34, NEQ,   50,   40,   20,   60, 1012,  180,  20,  60,   0,   L,   0,    ,   0,   0,      KATIA, D, 12, NEQ,   30,    0,    0,   30
AL, 12, 2011083018,   , BEST,   0, 126N,  346W,  50,  997, TS,  50, NEQ,   20,    0,    0,   20, 1012,  180,  20,  60,   0,   L,   0,    ,   0,   0,      KATIA, D, 12, NEQ,   30,    0,    0,   30
AL, 12, 2011083100,   , BEST,   0, 131N,  364W,  50,  997, TS,  34, NEQ,   60,   40,   20,   70, 1012,  200,  20,  60,   0,   L,   0,    ,   0,   0,      KATIA, D, 12, NEQ,   50,    0,    0,   50
AL, 12, 2011083100,   , BEST,   0, 131N,  364W,  50,  997, TS,  50, NEQ,   20,    0,    0,   20, 1012,  200,  20,  60,   0,   L,   0,    ,   0,   0,      KATIA, D, 12, NEQ,   50,    0,    0,   50
AL, 12, 2011083106,   , BEST,   0, 136N,  382W,  55,  994, TS,  34, NEQ,   70,   40,   20,   80, 1013,  200,  20,  65,   0,   L,   0,    ,   0,   0,      KATIA, D, 12, NEQ,   50,    0,    0,   50
AL, 12, 2011083106,   , BEST,   0, 136N,  382W,  55,  994, TS,  50, NEQ,   25,    0,    0,   25, 1013,  200,  20,  65,   0,   L,   0,    ,   0,   0,      KATIA, D, 12, NEQ,   50,    0,    0,   50
AL, 12, 2011083112,   , BEST,   0, 140N,  400W,  55,  994, TS,  34, NEQ,   90,   50,   30,   90, 1013,  200,  20,  65,   0,   L,   0,    ,   0,   0,      KATIA, D, 12, NEQ,   75,    0,    0,   60
AL, 12, 2011083112,   , BEST,   0, 140N,  400W,  55,  994, TS,  50, NEQ,   30,   15,    0,   30, 1013,  200,  20,  65,   0,   L,   0,    ,   0,   0,      KATIA, D, 12, NEQ,   75,    0,    0,   60
AL, 12, 2011083118,   , BEST,   0, 144N,  418W,  60,  990, TS,  34, NEQ,  100,   65,   40,  110, 1012,  200,  20,  75,   0,   L,   0,    ,   0,   0,      KATIA, D, 12, NEQ,   75,    0,    0,   60
AL, 12, 2011083118,   , BEST,   0, 144N,  418W,  60,  990, TS,  50, NEQ,   40,   20,    0,   40, 1012,  200,  20,  75,   0,   L,   0,    ,   0,   0,      KATIA, D, 12, NEQ,   75,    0,    0,   60
AL, 12, 2011090100,   , BEST,   0, 148N,  435W,  65,  988, HU,  34, NEQ,  110,   80,   50,  110, 1012,  180,  20,  80,   0,   L,   0,    ,   0,   0,      KATIA, D, 
