EP, 14, 2023092312,   , BEST,   0, 136N, 1185W,  25, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  100,  20,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092318,   , BEST,   0, 140N, 1197W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1010,  100,  20,  40,   0,   E,   0,    ,   0,   0,   FOURTEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 022, TRANSITIONED, epB72023 to ep142023, 
EP, 14, 2023092400,   , BEST,   0, 144N, 1209W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1010,  100,  20,  40,   0,   E,   0,    ,   0,   0,   FOURTEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092406,   , BEST,   0, 148N, 1221W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  100,  20,  40,   0,   E,   0,    ,   0,   0,   FOURTEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092412,   , BEST,   0, 151N, 1234W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  100,  20,  40,   0,   E,   0,    ,   0,   0,   FOURTEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092418,   , BEST,   0, 151N, 1249W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  100,  25,  40,   0,   E,   0,    ,   0,   0,   FOURTEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092500,   , BEST,   0, 151N, 1259W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,  35,   0,   E,   0,    ,   0,   0,   FOURTEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092506,   , BEST,   0, 154N, 1268W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092512,   , BEST,   0, 158N, 1280W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092518,   , BEST,   0, 157N, 1296W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092600,   , BEST,   0, 153N, 1311W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092606,   , BEST,   0, 149N, 1325W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092612,   , BEST,   0, 145N, 1340W,  20, 1011, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092618,   , BEST,   0, 139N, 1358W,  20, 1011, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092700,   , BEST,   0, 133N, 1377W,  20, 1011, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092706,   , BEST,   0, 125N, 1395W,  20, 1011, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
EP, 14, 2023092712,   , BEST,   0, 120N, 1412W,  20, 1011, LO,   0,    ,    0,    0,    0,    0, 1011,   80,  30,   0,   0,   E,   0,    ,   0,   0,   FOURTEEN,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
