AL, 05, 2001082212,   , BEST,   0, 179N,  643W,  45, 1010, TS,  35, NEQ,    0,    0,    0,    0, 1016,   90,  40,   0,   0, 
AL, 05, 2001082218,   , BEST,   0, 191N,  659W,  50, 1009, TS,  35, NEQ,  120,   60,    0,   90, 1016,   90,  15,   0,   0, 
AL, 05, 2001082300,   , BEST,   0, 198N,  674W,  50, 1010, TS,  35, NEQ,  150,   60,    0,   90, 1016,   90,  30,   0,   0, 
AL, 05, 2001082306,   , BEST,   0, 207N,  689W,  50, 1010, TS,  35, NEQ,  150,   60,    0,   90, 1016,   90,  30,   0,   0, 
AL, 05, 2001082312,   , BEST,   0, 216N,  698W,  30, 1012, TD,  35, NEQ,  150,   90,    0,   30, 1015,   90,  30,   0,   0, 
AL, 05, 2001082318,   , BEST,   0, 230N,  702W,  25, 1012, WV,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082400,   , BEST,   0, 246N,  708W,  25, 1013, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082406,   , BEST,   0, 266N,  707W,  25, 1013, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082412,   , BEST,   0, 286N,  707W,  25, 1012, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082418,   , BEST,   0, 303N,  702W,  25, 1012, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082500,   , BEST,   0, 315N,  694W,  25, 1011, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082506,   , BEST,   0, 327N,  679W,  25, 1011, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082512,   , BEST,   0, 340N,  665W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082518,   , BEST,   0, 350N,  660W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082600,   , BEST,   0, 350N,  660W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082606,   , BEST,   0, 350N,  660W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082612,   , BEST,   0, 352N,  655W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082618,   , BEST,   0, 355N,  650W,  30, 1004, TD,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082700,   , BEST,   0, 363N,  633W,  40, 1001, TS,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082706,   , BEST,   0, 377N,  620W,  50, 1000, TS,  35, NEQ,   90,   90,   50,   50, 1012,  180,  30,   0,   0, 
AL, 05, 2001082712,   , BEST,   0, 389N,  607W,  55,  996, TS,  35, NEQ,  150,   90,   50,   50, 1012,  180,  30,   0,   0, 
AL, 05, 2001082718,   , BEST,   0, 406N,  594W,  60,  994, TS,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082800,   , BEST,   0, 421N,  575W,  60,  995, TS,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082806,   , BEST,   0, 435N,  560W,  55,  996, TS,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082812,   , BEST,   0, 440N,  534W,  50,  997, TS,  35, NEQ,  175,  175,   90,   60, 1012,  180,  30,   0,   0, 
AL, 05, 2001082818,   , BEST,   0, 455N,  505W,  45,  998, EX,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082900,   , BEST,   0, 470N,  485W,  45,  999, EX,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082906,   , BEST,   0, 490N,  450W,  45,  999, EX,   0,    ,    0,    0,    0,    0, 
AL, 05, 2001082912,   , BEST,   0, 510N,  409W,  40, 1000, EX,   0,    ,    0,    0,    0,    0, 
