WP, 90, 2019050200,   , BEST,   0, 062N, 1407E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1008,  105,  20,   0,   0,   W,   0,   X, 310,  12,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019050818,   , BEST,   0, 092N, 1354E,  15, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1006,  125,  30,   0,   0,   W,   0,   X, 270,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019083118,   , BEST,   0, 151N, 1728E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1010,  120,  70,   0,   0,   W,   0,   X, 280,  15,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019090100,   , BEST,   0, 155N, 1725E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1011,  110,  45,   0,   0,   W,   0,   X, 285,  13,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019090106,   , BEST,   0, 156N, 1715E,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 1010,  140,  45,   0,   0,   W,   0,   X, 290,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019090112,   , BEST,   0, 158N, 1703E,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 1011,  120,  45,   0,   0,   W,   0,   X, 290,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019110312,   , BEST,   0, 123N, 1137E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1008,  220,  55,   0,   0,   W,   0,   X, 280,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019110318,   , BEST,   0, 124N, 1129E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1008,  230,  55,   0,   0,   W,   0,   X, 285,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019110400,   , BEST,   0, 115N, 1136E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1008,  230,  55,   0,   0,   W,   0,   X, 305,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019110406,   , BEST,   0, 133N, 1150E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1006,  210,  55,   0,   0,   W,   0,   X, 315,   2,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019110412,   , BEST,   0, 135N, 1151E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1006,  210,  55,   0,   0,   W,   0,   X, 350,   2,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019110418,   , BEST,   0, 138N, 1156E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1006,  215,  90,   0,   0,   W,   0,   X,  35,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019110500,   , BEST,   0, 140N, 1156E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1007,  265,  70,   0,   0,   W,   0,   X,  40,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019110506,   , BEST,   0, 139N, 1152E,  20, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1004,  265,  70,   0,   0,   W,   0,   X,  15,   1,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
WP, 90, 2019110512,   , BEST,   0, 135N, 1158E,  20, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1006,  265,  70,   0,   0,   W,   0,   X, 145,   1,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP902019, JTWC, NCEP_TCVITALS, 
