EP, 04, 2023072012,   , BEST,   0, 128N, 1196W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2023072018,   , BEST,   0, 130N, 1202W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2023072100,   , BEST,   0, 137N, 1210W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2023072106,   , BEST,   0, 144N, 1219W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  60,  40,   0,   E,   0,    ,   0,   0,       FOUR, M,  0,    ,    0,    0,    0,    0, genesis-num, 008, TRANSITIONED, epA52023 to ep042023, 
EP, 04, 2023072112,   , BEST,   0, 151N, 1231W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1009,  140,  60,  40,   0,   E,   0,    ,   0,   0,       FOUR, M,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2023072118,   , BEST,   0, 156N, 1245W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  140,  60,  40,   0,   E,   0,    ,   0,   0,       FOUR, M,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2023072200,   , BEST,   0, 160N, 1261W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  140,  60,  40,   0,   E,   0,    ,   0,   0,       FOUR, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2023072206,   , BEST,   0, 163N, 1275W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  140,  60,  40,   0,   E,   0,    ,   0,   0,       FOUR, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2023072212,   , BEST,   0, 165N, 1288W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1010,  130,  60,  35,   0,   E,   0,    ,   0,   0,       FOUR, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2023072218,   , BEST,   0, 166N, 1299W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,  130,  60,   0,   0,   E,   0,    ,   0,   0,       FOUR,  ,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
EP, 04, 2023072300,   , BEST,   0, 167N, 1310W,  25, 1011, LO,   0,    ,    0,    0,    0,    0, 1013,  130,  60,   0,   0,   E,   0,    ,   0,   0,       FOUR,  ,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
