WP, 96, 2013102606,   , BEST,   0,  92N, 1500E,  25, 1004, DB,   0,    ,    0,    0,    0,    0, 
WP, 96, 2013102612,   , BEST,   0,  95N, 1487E,  25, 1004, DB,   0,    ,    0,    0,    0,    0, 
WP, 96, 2013102618,   , BEST,   0,  98N, 1477E,  25, 1004, DB,   0,    ,    0,    0,    0,    0, 
WP, 96, 2013102700,   , BEST,   0, 100N, 1468E,  25, 1004, DB,   0,    ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 96, 2013102706,   , BEST,   0, 104N, 1454E,  25, 1004, DB,   0,    ,    0,    0,    0,    0, 
WP, 96, 2013102712,   , BEST,   0, 108N, 1444E,  25, 1005, DB,   0,    ,    0,    0,    0,    0, 
WP, 96, 2013102718,   , BEST,   0, 112N, 1432E,  25, 1005, DB,   0,    ,    0,    0,    0,    0, 
WP, 96, 2013102800,   , BEST,   0, 120N, 1420E,  25, 1004, DB,   0,    ,    0,    0,    0,    0, 
WP, 96, 2013102806,   , BEST,   0, 135N, 1396E,  25, 1004, DB,   0,    ,    0,    0,    0,    0, 
