AL, 06, 2011081212,   , BEST,   0, 347N,  660W,  25, 1011, LO,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081218,   , BEST,   0, 356N,  647W,  30, 1009, TD,   0,    ,    0,    0,    0,    0, 1014,  175,  30,  40,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 06, 2011081300,   , BEST,   0, 366N,  630W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1014,  175,  30,  40,   0,   L,   0,    ,   0,   0,        SIX, M, 
AL, 06, 2011081306,   , BEST,   0, 376N,  611W,  35, 1006, TS,  34, NEQ,   40,   60,    0,    0, 1013,  150,  40,  45,   0,   L,   0,    ,   0,   0,        SIX, M, 
AL, 06, 2011081312,   , BEST,   0, 386N,  590W,  40, 1004, TS,  34, NEQ,   40,   60,    0,    0, 1013,  150,  30,  50,   0,   L,   0,    ,   0,   0,   FRANKLIN, D, 
AL, 06, 2011081318,   , BEST,   0, 396N,  563W,  40, 1004, EX,  34, NEQ,   50,   70,    0,    0, 1013,  150,  50,  50,   0,   L,   0,    ,   0,   0,   FRANKLIN, M, 12, NEQ,   45,   60,    0,    0
AL, 06, 2011081400,   , BEST,   0, 402N,  532W,  35, 1005, EX,  34, NEQ,   50,   70,    0,    0, 1013,  150,  50,  45,   0,   L,   0,    ,   0,   0,   FRANKLIN, M, 12, NEQ,  120,  120,    0,    0
AL, 06, 2011081406,   , BEST,   0, 404N,  499W,  35, 1007, EX,  34, NEQ,   50,   70,    0,    0, 
AL, 06, 2011081412,   , BEST,   0, 400N,  470W,  30, 1009, EX,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081418,   , BEST,   0, 394N,  446W,  30, 1010, EX,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081500,   , BEST,   0, 388N,  425W,  30, 1011, EX,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081506,   , BEST,   0, 381N,  408W,  25, 1013, EX,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081512,   , BEST,   0, 373N,  392W,  25, 1014, EX,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081518,   , BEST,   0, 366N,  382W,  25, 1015, EX,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081600,   , BEST,   0, 356N,  379W,  25, 1016, EX,   0,    ,    0,    0,    0,    0, 
