WP, 95, 2020080906,   , BEST,   0, 156N, 1181E,  20, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1002,   80,  50,   0,   0,   W,   0,   X,  25,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP952020, JTWC, NCEP_TCVITALS, 
WP, 95, 2020083106,   , BEST,   0, 243N, 1458E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1007,  180,  55,   0,   0,   W,   0,   X, 285,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP952020, JTWC, NCEP_TCVITALS, 
