AL, 10, 2003082718,   , BEST,   0, 146N,  307W,  25, 1009, TD,  34, NEQ,    0,    0,    0,    0, 1014,  150,  30,   0,   0, 
AL, 10, 2003082800,   , BEST,   0, 147N,  323W,  30, 1008, TD,  34, NEQ,    0,    0,    0,    0, 1014,  175,  30,   0,   0, 
AL, 10, 2003082806,   , BEST,   0, 149N,  342W,  30, 1008, TD,  34, NEQ,    0,    0,    0,    0, 1014,  175,  30,   0,   0, 
AL, 10, 2003082812,   , BEST,   0, 150N,  362W,  35, 1006, TS,  34, NEQ,    0,    0,    0,    0, 1014,  175,  30,   0,   0, 
AL, 10, 2003082818,   , BEST,   0, 151N,  382W,  40, 1004, TS,  34, NEQ,   60,   30,   30,   60, 1012,  120,  25,   0,   0, 
AL, 10, 2003082900,   , BEST,   0, 152N,  401W,  45, 1000, TS,  34, NEQ,   75,   30,   75,   75, 1012,  120,  25,   0,   0, 
AL, 10, 2003082906,   , BEST,   0, 154N,  418W,  50,  997, TS,  34, NEQ,   75,   75,   75,   75, 1012,  120,  25,   0,   0, 
AL, 10, 2003082912,   , BEST,   0, 155N,  431W,  50,  997, TS,  34, NEQ,   75,   75,   75,   75, 1012,  120,  25,   0,   0, 
AL, 10, 2003082918,   , BEST,   0, 158N,  443W,  60,  990, TS,  34, NEQ,   75,   75,   75,   75, 1012,  120,  25,   0,   0, 
AL, 10, 2003083000,   , BEST,   0, 163N,  456W,  65,  987, HU,  34, NEQ,   75,   75,   75,   75, 1012,  120,  25,   0,   0, 
AL, 10, 2003083006,   , BEST,   0, 167N,  469W,  70,  984, HU,  34, NEQ,   75,   75,   75,   75, 1012,  120,  20,   0,   0, 
AL, 10, 2003083012,   , BEST,   0, 170N,  480W,  85,  973, HU,  34, NEQ,   75,   75,   75,   75, 1012,  120,  20,   0,   0, 
AL, 10, 2003083018,   , BEST,   0, 173N,  492W, 100,  960, HU,  34, NEQ,  100,   75,   75,  100, 1012,  120,  20,   0,   0, 
AL, 10, 2003083100,   , BEST,   0, 176N,  503W, 110,  952, HU,  34, NEQ,  100,   75,   75,  100, 1014,  150,  20,   0,   0, 
AL, 10, 2003083106,   , BEST,   0, 178N,  514W, 110,  952, HU,  34, NEQ,  100,   75,   75,  100, 1014,  150,  20,   0,   0, 
AL, 10, 2003083112,   , BEST,   0, 180N,  525W, 110,  952, HU,  34, NEQ,  100,   75,   75,  100, 1014,  150,  20,   0,   0, 
AL, 10, 2003083118,   , BEST,   0, 182N,  535W, 115,  948, HU,  34, NEQ,  100,   75,   75,  100, 1014,  150,  20,   0,   0, 
AL, 10, 2003090100,   , BEST,   0, 183N,  543W, 120,  945, HU,  34, NEQ,  125,   90,   90,  125, 1014,  150,  20,   0,   0, 
AL, 10, 2003090106,   , BEST,   0, 185N,  553W, 120,  949, HU,  34, NEQ,  120,   90,   90,  120, 1013,  180,  15,   0,   0, 
AL, 10, 2003090112,   , BEST,   0, 187N,  563W, 120,  949, HU,  34, NEQ,  120,   90,   75,  100, 1013,  225,  15,   0,   0, 
AL, 10, 2003090118,   , BEST,   0, 190N,  573W, 125,  944, HU,  34, NEQ,  120,   90,   75,  120, 1013,  225,  10,   0,   0, 
AL, 10, 2003090200,   , BEST,   0, 193N,  583W, 125,  943, HU,  34, NEQ,  120,   90,   75,  120, 1013,  225,  15,   0,   0, 
AL, 10, 2003090206,   , BEST,   0, 196N,  592W, 120,  945, HU,  34, NEQ,  120,   90,   75,  120, 1013,  225,  15,   0,   0, 
AL, 10, 2003090212,   , BEST,   0, 201N,  599W, 120,  945, HU,  34, NEQ,  130,  110,   75,  120, 1011,  200,  15,   0,   0, 
AL, 10, 2003090218,   , BEST,   0, 205N,  607W, 120,  946, HU,  34, NEQ,  130,  110,   75,  120, 1013,  250,  35,   0,   0, 
AL, 10, 2003090300,   , BEST,   0, 209N,  613W, 115,  945, HU,  34, NEQ,  140,  120,   80,  130, 1013,  250,  25,   0,   0, 
AL, 10, 2003090306,   , BEST,   0, 213N,  618W, 110,  945, HU,  34, NEQ,  140,  120,   80,  130, 1013,  200,  20,   0,   0, 
AL, 10, 2003090312,   , BEST,   0, 219N,  623W, 110,  945, HU,  34, NEQ,  140,  120,   80,  130, 1013,  200,  20,   0,   0, 
AL, 10, 2003090318,   , BEST,   0, 225N,  628W, 110,  944, HU,  34, NEQ,  140,  120,   80,  130, 1013,  200,  20,   0,   0, 
AL, 10, 2003090400,   , BEST,   0, 232N,  630W, 115,  939, HU,  34, NEQ,  140,  120,   80,  130, 1013,  200,  20,   0,   0, 
AL, 10, 2003090406,   , BEST,   0, 238N,  633W, 105,  944, HU,  34, NEQ,  140,  120,  120,  130, 1013,  200,  15,   0,   0, 
AL, 10, 2003090412,   , BEST,   0, 248N,  638W, 105,  944, HU,  34, NEQ,  175,  140,  120,  150, 1013,  200,  15,   0,   0, 
AL, 10, 2003090418,   , BEST,   0, 258N,  643W, 110,  941, HU,  34, NEQ,  200,  140,  120,  150, 1013,  200,  15,   0,   0, 
