AL, 11, 2001100412,   , BEST,   0, 123N,  582W,  25, 1011, TD,   0,    ,    0,    0,    0,    0, 
AL, 11, 2001100418,   , BEST,   0, 128N,  599W,  30, 1010, TD,   0,    ,    0,    0,    0,    0, 
AL, 11, 2001100500,   , BEST,   0, 134N,  614W,  30, 1010, TD,   0,    ,    0,    0,    0,    0, 
AL, 11, 2001100506,   , BEST,   0, 140N,  630W,  30, 1010, TD,   0,    ,    0,    0,    0,    0, 
AL, 11, 2001100512,   , BEST,   0, 148N,  645W,  35, 1008, TS,  35, NEQ,    0,    0,    0,    0, 1012,   75,  45,   0,   0, 
AL, 11, 2001100518,   , BEST,   0, 155N,  660W,  45, 1005, TS,  35, NEQ,   75,   75,   25,   75, 1014,   75,  45,   0,   0, 
AL, 11, 2001100600,   , BEST,   0, 157N,  677W,  50, 1001, TS,  35, NEQ,   90,    0,    0,   90, 1009,   60,  15,   0,   0, 
AL, 11, 2001100606,   , BEST,   0, 160N,  690W,  55,  998, TS,  35, NEQ,   90,    0,    0,   90, 1009,   60,  15,   0,   0, 
AL, 11, 2001100612,   , BEST,   0, 165N,  705W,  55,  998, TS,  35, NEQ,   90,   75,   25,   90, 1009,   60,  15,   0,   0, 
AL, 11, 2001100618,   , BEST,   0, 169N,  722W,  65,  992, HU,  35, NEQ,  100,   75,   25,  100, 1010,   60,  15,   0,   0, 
AL, 11, 2001100700,   , BEST,   0, 169N,  740W,  75,  993, HU,   0,    ,    0,    0,    0,    0, 
AL, 11, 2001100706,   , BEST,   0, 169N,  753W,  75,  989, HU,   0,    ,    0,    0,    0,    0, 
AL, 11, 2001100712,   , BEST,   0, 173N,  770W,  75,  989, HU,  35, NEQ,  100,   75,   25,  100, 1010,  120,  10,   0,   0, 
AL, 11, 2001100718,   , BEST,   0, 174N,  789W,  75,  991, HU,  35, NEQ,  100,   75,   50,  100, 1010,  120,  10,   0,   0, 
AL, 11, 2001100800,   , BEST,   0, 173N,  806W,  80,  988, HU,  35, NEQ,  100,   75,   50,  100, 1010,  100,  10,   0,   0, 
AL, 11, 2001100806,   , BEST,   0, 172N,  823W,  90,  963, HU,  35, NEQ,  100,   75,   50,   75, 1010,  100,  10,   0,   0, 
AL, 11, 2001100812,   , BEST,   0, 171N,  840W, 120,  950, HU,  35, NEQ,  100,   75,   50,  100, 1010,  100,   5,   0,   0, 
AL, 11, 2001100818,   , BEST,   0, 168N,  860W, 115,  950, HU,   0,    ,    0,    0,    0,    0, 
AL, 11, 2001100900,   , BEST,   0, 165N,  880W, 125,  948, HU,   0,    ,    0,    0,    0,    0, 
AL, 11, 2001100902,   , BEST,   0, 163N,  884W, 125,  948, HU,   0,    ,    0,    0,    0,    0, 
AL, 11, 2001100906,   , BEST,   0, 162N,  899W,  60, 1005, TS,  35, NEQ,   40,   30,   30,   40, 1010,  100,  15,   0,   0, 
AL, 11, 2001100912,   , BEST,   0, 162N,  919W,  30, 1004, TD,   0,    ,    0,    0,    0,    0, 
