WP, 97, 2020081406,   , BEST,   0, 081N, 1783E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1007,  130,  30,   0,   0,   W,   0,   X, 245,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
WP, 97, 2020081412,   , BEST,   0, 082N, 1772E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,  220,  30,   0,   0,   W,   0,   X, 265,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
WP, 97, 2020081418,   , BEST,   0, 082N, 1762E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,  235,  30,   0,   0,   W,   0,   X, 270,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
WP, 97, 2020081500,   , BEST,   0, 085N, 1732E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,  235,  60,   0,   0,   W,   0,   X, 275,  17,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
WP, 97, 2020081506,   , BEST,   0, 087N, 1720E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1009,  235,  60,   0,   0,   W,   0,   X, 275,  17,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
WP, 97, 2020081512,   , BEST,   0, 096N, 1701E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1009,  235,  60,   0,   0,   W,   0,   X, 285,  18,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
WP, 97, 2020081518,   , BEST,   0, 104N, 1683E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,  235,  60,   0,   0,   W,   0,   X, 290,  19,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
WP, 97, 2020081600,   , BEST,   0, 098N, 1673E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,  250,  80,   0,   0,   W,   0,   X, 280,  15,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
WP, 97, 2020091006,   , BEST,   0, 251N, 1424E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1006,  450,  60,   0,   0,   W,   0,   X, 320,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
WP, 97, 2020091012,   , BEST,   0, 260N, 1421E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1007,  450,  60,   0,   0,   W,   0,   X, 335,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
WP, 97, 2020091018,   , BEST,   0, 268N, 1406E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,  60,   0,   0,   W,   0,   X, 325,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP972020, JTWC, NCEP_TCVITALS, 
