AL, 13, 2001101106,   , BEST,   0, 275N,  630W,  30, 1009, EX,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101112,   , BEST,   0, 298N,  625W,  35, 1003, EX,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101118,   , BEST,   0, 308N,  635W,  45,  998, EX,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101200,   , BEST,   0, 318N,  647W,  60,  991, SS,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101206,   , BEST,   0, 322N,  658W,  60,  988, SS,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101212,   , BEST,   0, 328N,  658W,  60,  988, SS,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101218,   , BEST,   0, 335N,  663W,  60,  988, SS,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101300,   , BEST,   0, 342N,  661W,  60,  988, SS,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101306,   , BEST,   0, 349N,  653W,  60,  988, TS,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101312,   , BEST,   0, 362N,  648W,  60,  986, TS,  35, NEQ,  130,  140,   50,  130, 1014,  225,  60,   0,   0, 
AL, 13, 2001101318,   , BEST,   0, 373N,  646W,  65,  985, HU,  35, NEQ,  140,  140,  100,  140, 1014,  225,  60,   0,   0, 
AL, 13, 2001101400,   , BEST,   0, 379N,  640W,  65,  985, HU,  35, NEQ,  125,  125,  100,  125, 1016,  225,  60,   0,   0, 
AL, 13, 2001101406,   , BEST,   0, 386N,  637W,  70,  982, HU,  35, NEQ,  160,  130,  100,  160, 1016,  225,  25,   0,   0, 
AL, 13, 2001101412,   , BEST,   0, 393N,  639W,  60,  988, TS,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101418,   , BEST,   0, 401N,  641W,  55,  992, TS,  35, NEQ,  160,  130,  100,  160, 1016,  225,  25,   0,   0, 
AL, 13, 2001101500,   , BEST,   0, 409N,  644W,  50,  995, TS,   0,    ,    0,    0,    0,    0, 
AL, 13, 2001101506,   , BEST,   0, 423N,  650W,  45,  997, TS,  35, NEQ,   60,  200,   60,   50, 1016,  225,  25,   0,   0, 
AL, 13, 2001101512,   , BEST,   0, 442N,  648W,  40,  998, TS,  35, NEQ,    0,  200,   75,    0, 1016,  225,  25,   0,   0, 
AL, 13, 2001101518,   , BEST,   0, 480N,  620W,  40, 1002, EX,   0,    ,    0,    0,    0,    0, 
