SH, 05, 2020121106,   , BEST,   0, 129S, 1684E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1005,  170,  60,   0,   0,   P,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, TCFA1, TCFA 1 OF 1 PGTW 101300ZDEC2021,                                                                                                                                                                                   
SH, 05, 2020121112,   , BEST,   0, 128S, 1692E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1005,  170,  60,   0,   0,   P,   0,    ,   0,   0,     INVEST, S,  
SH, 05, 2020121118,   , BEST,   0, 128S, 1705E,  25, 1001, TD,   0,    ,    0,    0,    0,    0, 1004,  170,  60,   0,   0,   P,   0,    ,   0,   0,     INVEST, S,  
SH, 05, 2020121200,   , BEST,   0, 129S, 1713E,  25, 1003, TD,   0,    ,    0,    0,    0,    0, 1006,  150,  60,   0,   0,   P,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, TCFA1, TCFA 1 OF 1 PGTW 1200ZDEC2020,                                                                                                                                                                                     
SH, 05, 2020121206,   , BEST,   0, 131S, 1721E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1004,  185,  60,   0,   0,   P,   0,    ,   0,   0,     INVEST, M,  
SH, 05, 2020121212,   , BEST,   0, 138S, 1731E,  30, 1002, TD,   0,    ,    0,    0,    0,    0, 1005,  190,  70,   0,   0,   P,   0,    ,   0,   0,       FIVE, M,  0,    ,    0,    0,    0,    0, TRANSITIONED, shB12021 to sh052021,                                                                                                                                                                                       
SH, 05, 2020121218,   , BEST,   0, 143S, 1735E,  35,  998, TS,  34, NEQ,  100,   75,   60,  110, 1003,  175,  65,   0,   0,   P,   0,    ,   0,   0,       FIVE, M,  
SH, 05, 2020121300,   , BEST,   0, 151S, 1733E,  40,  998, TS,  34, NEQ,  110,   65,    0,   90, 1005,  230,  50,   0,   0,   P,   0,    ,   0,   0,       FIVE, M,  
SH, 05, 2020121306,   , BEST,   0, 153S, 1730E,  45,  993, TS,  34, NEQ,  110,   65,   45,   90, 1003,  150,  50,   0,   0,   P,   0,    ,   0,   0,       FIVE, D,  
SH, 05, 2020121312,   , BEST,   0, 155S, 1727E,  45,  995, TS,  34, NEQ,  110,   80,   45,   40, 1005,  155,  25,   0,   0,   P,   0,    ,   0,   0,       FIVE, D,  
SH, 05, 2020121318,   , BEST,   0, 157S, 1723E,  55,  990, TS,  34, NEQ,  105,   80,  100,   70, 1006,  175,  30,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121318,   , BEST,   0, 157S, 1723E,  55,  990, TS,  50, NEQ,   52,   36,   49,   30, 1006,  175,  30,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121400,   , BEST,   0, 158S, 1719E,  60,  987, TS,  34, NEQ,  105,   95,   75,   50, 1006,  185,  30,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121400,   , BEST,   0, 158S, 1719E,  60,  987, TS,  50, NEQ,   52,   46,   33,   17, 1006,  185,  30,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121406,   , BEST,   0, 157S, 1718E,  60,  984, TS,  34, NEQ,  105,   90,   75,   75, 1004,  190,  20,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121406,   , BEST,   0, 157S, 1718E,  60,  984, TS,  50, NEQ,   52,   43,   33,   33, 1004,  190,  20,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121412,   , BEST,   0, 155S, 1719E,  65,  982, HU,  34, NEQ,  105,   90,   75,   75, 1005,  200,  20,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121412,   , BEST,   0, 155S, 1719E,  65,  982, HU,  50, NEQ,   52,   43,   33,   33, 1005,  200,  20,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121412,   , BEST,   0, 155S, 1719E,  65,  982, HU,  64, NEQ,   27,   22,   17,   17, 1005,  200,  20,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121418,   , BEST,   0, 152S, 1722E,  80,  971, HU,  34, NEQ,  135,  115,  110,  115, 1006,  200,  20,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121418,   , BEST,   0, 152S, 1722E,  80,  971, HU,  50, NEQ,   72,   59,   56,   59, 1006,  200,  20,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121418,   , BEST,   0, 152S, 1722E,  80,  971, HU,  64, NEQ,   38,   31,   29,   31, 1006,  200,  20,   0,   0,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121500,   , BEST,   0, 150S, 1725E,  85,  968, HU,  34, NEQ,  130,  115,  100,  110, 1006,  200,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121500,   , BEST,   0, 150S, 1725E,  85,  968, HU,  50, NEQ,   69,   60,   50,   57, 1006,  200,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121500,   , BEST,   0, 150S, 1725E,  85,  968, HU,  64, NEQ,   37,   31,   26,   30, 1006,  200,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121506,   , BEST,   0, 149S, 1727E, 110,  944, HU,  34, NEQ,  135,  110,  115,  110, 1003,  200,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121506,   , BEST,   0, 149S, 1727E, 110,  944, HU,  50, NEQ,   74,   58,   61,   58, 1003,  200,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121506,   , BEST,   0, 149S, 1727E, 110,  944, HU,  64, NEQ,   39,   31,   32,   31, 1003,  200,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121512,   , BEST,   0, 148S, 1731E, 120,  937, HU,  34, NEQ,  110,  105,  105,  105, 1005,  215,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121512,   , BEST,   0, 148S, 1731E, 120,  937, HU,  50, NEQ,   58,   55,   55,   55, 1005,  215,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121512,   , BEST,   0, 148S, 1731E, 120,  937, HU,  64, NEQ,   31,   29,   29,   29, 1005,  215,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121518,   , BEST,   0, 147S, 1735E, 135,  919, HU,  34, NEQ,  110,  105,  105,  105, 1003,  215,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121518,   , BEST,   0, 147S, 1735E, 135,  919, HU,  50, NEQ,   59,   56,   56,   56, 1003,  215,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121518,   , BEST,   0, 147S, 1735E, 135,  919, HU,  64, NEQ,   32,   30,   30,   30, 1003,  215,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121600,   , BEST,   0, 146S, 1741E, 140,  914, HU,  34, NEQ,  140,  120,  115,  125, 1003,  215,  20,   0,  30,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121600,   , BEST,   0, 146S, 1741E, 140,  914, HU,  50, NEQ,   78,   66,   63,   69, 1003,  215,  20,   0,  30,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121600,   , BEST,   0, 146S, 1741E, 140,  914, HU,  64, NEQ,   42,   35,   34,   37, 1003,  215,  20,   0,  30,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121606,   , BEST,   0, 150S, 1750E, 135,  919, HU,  34, NEQ,  140,  120,  115,  125, 1002,  205,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121606,   , BEST,   0, 150S, 1750E, 135,  919, HU,  50, NEQ,   78,   65,   62,   69, 1002,  205,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121606,   , BEST,   0, 150S, 1750E, 135,  919, HU,  64, NEQ,   42,   35,   33,   37, 1002,  205,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121612,   , BEST,   0, 152S, 1756E, 140,  915, HU,  34, NEQ,  140,  120,  120,  125, 1003,  185,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121612,   , BEST,   0, 152S, 1756E, 140,  915, HU,  50, NEQ,   78,   66,   66,   69, 1003,  185,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121612,   , BEST,   0, 152S, 1756E, 140,  915, HU,  64, NEQ,   42,   35,   35,   37, 1003,  185,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121618,   , BEST,   0, 156S, 1767E, 135,  919, HU,  34, NEQ,  180,  150,  120,  125, 1001,  185,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121618,   , BEST,   0, 156S, 1767E, 135,  919, HU,  50, NEQ,  103,   84,   65,   69, 1001,  185,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121618,   , BEST,   0, 156S, 1767E, 135,  919, HU,  64, NEQ,   56,   46,   35,   37, 1001,  185,  15,   0,  20,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121700,   , BEST,   0, 160S, 1777E, 125,  930, HU,  34, NEQ,  165,  145,  150,  145, 1002,  175,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121700,   , BEST,   0, 160S, 1777E, 125,  930, HU,  50, NEQ,   93,   81,   84,   81, 1002,  175,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
SH, 05, 2020121700,   , BEST,   0, 160S, 1777E, 125,  930, HU,  64, NEQ,   51,   44,   45,   44, 1002,  175,  12,   0,  15,   P,   0,    ,   0,   0,       YASA, D,  
