EP, 12, 2023091512,   , BEST,   0, 150N, 1353W,  25, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 12, 2023091518,   , BEST,   0, 150N, 1358W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,  35,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, TRANSITIONED, epB42023 to ep122023, 
EP, 12, 2023091600,   , BEST,   0, 147N, 1364W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,  35,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 12, 2023091606,   , BEST,   0, 146N, 1372W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,  35,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 12, 2023091612,   , BEST,   0, 145N, 1381W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,  40,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 12, 2023091618,   , BEST,   0, 143N, 1392W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,  40,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 12, 2023091700,   , BEST,   0, 138N, 1403W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,  40,   0,   E,   0,    ,   0,   0,     TWELVE, S, 12, NEQ,   30,    0,    0,   30, genesis-num, 020, 
EP, 12, 2023091706,   , BEST,   0, 135N, 1414W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,   0,   0,   E,   0,    ,   0,   0,     TWELVE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 12, 2023091712,   , BEST,   0, 134N, 1427W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,   0,   0,   E,   0,    ,   0,   0,     TWELVE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 12, 2023091718,   , BEST,   0, 132N, 1440W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,   0,   0,   E,   0,    ,   0,   0,     TWELVE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 12, 2023091800,   , BEST,   0, 128N, 1453W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  70,   0,   0,   E,   0,    ,   0,   0,     TWELVE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 12, 2023091806,   , BEST,   0, 123N, 1465W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  140,  70,   0,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
EP, 12, 2023091812,   , BEST,   0, 119N, 1478W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1010,  140,  80,   0,   0,   E,   0,    ,   0,   0,     TWELVE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
