SH, 95, 2015112618,   , BEST,   0, 105S, 1797W,  30, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1004,  180,  30,   0,   0,   P,   0,   X, 100,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH952016, JTWC, NCEP_TCVITALS, 
SH, 95, 2015112700,   , BEST,   0, 113S, 1783W,  25, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1003,  180,  30,   0,   0,   P,   0,   X, 110,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH952016, JTWC, NCEP_TCVITALS, 
SH, 95, 2015112706,   , BEST,   0, 120S, 1771W,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1003,  180,  30,   0,   0,   P,   0,   X, 120,  13,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH952016, JTWC, NCEP_TCVITALS, 
SH, 95, 2015112712,   , BEST,   0, 125S, 1754W,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1003,  180,  30,   0,   0,   P,   0,   X, 115,  15,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH952016, JTWC, NCEP_TCVITALS, 
SH, 95, 2015122918,   , BEST,   0, 093S, 1693W,  25, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1002,  115,  20,   0,   0,   P,   0,   X, 100,  20,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH952016, JTWC, NCEP_TCVITALS, 
SH, 95, 2015123000,   , BEST,   0, 102S, 1680W,  30,  998, XX,  34, NEQ,    0,    0,    0,    0, 1001,  105,  20,   0,   0,   P,   0,   X, 110,  19,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH952016, JTWC, NCEP_TCVITALS, 
