IO, 91, 2021110918,   , BEST,   0, 097N, 0868E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1008,  230, 160,   0,   0,   B,   0,   X, 310,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912021, JTWC, NCEP_TCVITALS, 
IO, 91, 2021111000,   , BEST,   0, 099N, 0859E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1008,  230, 160,   0,   0,   B,   0,   X, 300,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912021, JTWC, NCEP_TCVITALS, 
IO, 91, 2021111006,   , BEST,   0, 104N, 0843E,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1007,  205, 190,   0,   0,   B,   0,   X, 290,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912021, JTWC, NCEP_TCVITALS, 
IO, 91, 2021111012,   , BEST,   0, 109N, 0828E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1007,  255, 190,   0,   0,   B,   0,   X, 285,  14,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912021, JTWC, NCEP_TCVITALS, 
IO, 91, 2021111018,   , BEST,   0, 122N, 0821E,  30, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1006,  260,  80,   0,   0,   B,   0,   X, 300,  15,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912021, JTWC, NCEP_TCVITALS, 
IO, 91, 2021111100,   , BEST,   0, 126N, 0816E,  30, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1006,  260,  80,   0,   0,   B,   0,   X, 310,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912021, JTWC, NCEP_TCVITALS, 
