IO, 98, 2015072700,   , BEST,   0, 223N, 0906E,  25,  997, XX,  34, NEQ,    0,    0,    0,    0,  999,  150,  40,   0,   0,   B,   0,   X, 260,   2,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO982015, JTWC, NCEP_TCVITALS, 
IO, 98, 2015072706,   , BEST,   0, 223N, 0900E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   B,   0,   X, 270,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO982015, JTWC, NCEP_TCVITALS, 
IO, 98, 2015072712,   , BEST,   0, 225N, 0901E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   B,   0,   X, 285,   2,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO982015, JTWC, NCEP_TCVITALS, 
IO, 98, 2015072718,   , BEST,   0, 223N, 0903E,  20,  995, XX,  34, NEQ,    0,    0,    0,    0,  999,  180,  40,   0,   0,   B,   0,   X, 270,   1,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO982015, JTWC, NCEP_TCVITALS, 
IO, 98, 2015072800,   , BEST,   0, 224N, 0905E,  20,  996, XX,  34, NEQ,    0,    0,    0,    0,  999,  180,  40,   0,   0,   B,   0,   X,  80,   2,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO982015, JTWC, NCEP_TCVITALS, 
IO, 98, 2015072806,   , BEST,   0, 215N, 0902E,  25,  996, XX,  34, NEQ,    0,    0,    0,    0,  999,  180,  40,   0,   0,   B,   0,   X, 140,   3,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO982015, JTWC, NCEP_TCVITALS, 
IO, 98, 2015072812,   , BEST,   0, 213N, 0901E,  25,  996, XX,  34, NEQ,    0,    0,    0,    0,  999,  180,  40,   0,   0,   B,   0,   X, 130,   2,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO982015, JTWC, NCEP_TCVITALS, 
IO, 98, 2015072818,   , BEST,   0, 211N, 0911E,  30,  995, XX,  34, NEQ,    0,    0,    0,    0,  999,  180,  35,   0,   0,   B,   0,   X, 120,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO982015, JTWC, NCEP_TCVITALS, 
