IO, 92, 2015100806,   , BEST,   0, 213N, 0891E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1008,  165,  45,   0,   0,   B,   0,   X,  20,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO922015, JTWC, NCEP_TCVITALS, 
IO, 92, 2015100812,   , BEST,   0, 217N, 0894E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1008,  165,  45,   0,   0,   B,   0,   X,  30,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO922015, JTWC, NCEP_TCVITALS, 
