SH, 17, 2013022300,   , BEST,   0, 151S, 1184E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1002,  180,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 17, 2013022306,   , BEST,   0, 155S, 1182E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1001,  180,  35,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 17, 2013022312,   , BEST,   0, 158S, 1181E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1000,  180,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 17, 2013022318,   , BEST,   0, 163S, 1180E,  30,  995, TD,   0,    ,    0,    0,    0,    0, 1000,  200,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 17, 2013022400,   , BEST,   0, 167S, 1181E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1000,  200,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 17, 2013022406,   , BEST,   0, 170S, 1181E,  35,  996, TS,  34, NEQ,   45,   45,   45,   45, 1000,  210,  50,   0,   0,   S,   0,    ,   0,   0,  SEVENTEEN, S, 
SH, 17, 2013022412,   , BEST,   0, 174S, 1181E,  45,  989, TS,  34, NEQ,   60,   70,   70,   60, 1000,  220,  50,   0,   0,   S,   0,    ,   0,   0,      RUSTY, M, 
SH, 17, 2013022418,   , BEST,   0, 175S, 1184E,  50,  985, TS,  34, NEQ,   90,   90,   80,   80, 1000,  220,  30,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
SH, 17, 2013022418,   , BEST,   0, 175S, 1184E,  50,  985, TS,  50, NEQ,   45,   45,   45,   45, 1000,  220,  30,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
SH, 17, 2013022500,   , BEST,   0, 178S, 1187E,  60,  978, TS,  34, NEQ,   90,   90,   80,   80, 1000,  230,  35,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
SH, 17, 2013022500,   , BEST,   0, 178S, 1187E,  60,  978, TS,  50, NEQ,   45,   45,   45,   45, 1000,  230,  35,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
SH, 17, 2013022506,   , BEST,   0, 181S, 1190E,  65,  974, HU,  34, NEQ,  100,  100,   90,   90, 1000,  230,  35,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
SH, 17, 2013022506,   , BEST,   0, 181S, 1190E,  65,  974, HU,  50, NEQ,   50,   50,   45,   45, 1000,  230,  35,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
SH, 17, 2013022512,   , BEST,   0, 184S, 1193E,  70,  970, HU,  34, NEQ,  100,  100,   90,   90, 1000,  230,  25,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
SH, 17, 2013022512,   , BEST,   0, 184S, 1193E,  70,  970, HU,  50, NEQ,   50,   50,   45,   45, 1000,  230,  25,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
SH, 17, 2013022512,   , BEST,   0, 184S, 1193E,  70,  970, HU,  64, NEQ,   25,   25,   25,   25, 1000,  230,  25,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
SH, 17, 2013022518,   , BEST,   0, 188S, 1193E,  75,  967, HU,  34, NEQ,  100,  100,   90,   90, 1000,  220,  25,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
SH, 17, 2013022518,   , BEST,   0, 188S, 1193E,  75,  967, HU,  50, NEQ,   50,   50,   45,   45, 1000,  220,  25,   0,   0,   S,   0,    ,   0,   0,      RUSTY, D, 
