WP, 02, 2023051800,   , BEST,   0,  54N, 1509E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  150,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 02, 2023051806,   , BEST,   0,  50N, 1506E,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  120,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 02, 2023051812,   , BEST,   0,  47N, 1504E,  20, 1001, DB,   0,    ,    0,    0,    0,    0, 1010,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 02, 2023051818,   , BEST,   0,  45N, 1501E,  20, 1001, DB,   0,    ,    0,    0,    0,    0, 1010,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 02, 2023051900,   , BEST,   0,  44N, 1497E,  20, 1001, DB,   0,    ,    0,    0,    0,    0, 1007,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 02, 2023051906,   , BEST,   0,  44N, 1493E,  20, 1000, DB,   0,    ,    0,    0,    0,    0, 1008,  150,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 02, 2023051912,   , BEST,   0,  46N, 1491E,  25,  998, TD,   0,    ,    0,    0,    0,    0, 1009,  175,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 02, 2023051918,   , BEST,   0,  49N, 1491E,  25,  996, TD,   0,    ,    0,    0,    0,    0, 1007,  240,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 02, 2023052000,   , BEST,   0,  52N, 1495E,  30,  994, TD,   0,    ,    0,    0,    0,    0, 1007,  240,  50,   0,   0,   W,   0,    ,   0,   0,        TWO, M,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpB72023 to wp022023, 
WP, 02, 2023052006,   , BEST,   0,  54N, 1495E,  30,  994, TD,   0,    ,    0,    0,    0,    0, 1007,  240,  50,   0,   0,   W,   0,    ,   0,   0,        TWO, M, 
WP, 02, 2023052012,   , BEST,   0,  56N, 1494E,  35,  996, TS,  34, NEQ,    0,    0,   30,    0, 1007,  240,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, M, 
WP, 02, 2023052018,   , BEST,   0,  66N, 1491E,  45,  997, TS,  34, NEQ,   45,   20,   30,   45, 1008,  255,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052100,   , BEST,   0,  70N, 1489E,  50,  996, TS,  34, NEQ,   50,   45,   40,   40, 1010,  235,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052100,   , BEST,   0,  70N, 1489E,  50,  996, TS,  50, NEQ,   15,   10,    5,    5, 1010,  235,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052106,   , BEST,   0,  76N, 1481E,  60,  989, TS,  34, NEQ,   60,   45,   50,   35, 1008,  235,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052106,   , BEST,   0,  76N, 1481E,  60,  989, TS,  50, NEQ,   40,   30,   10,   10, 1008,  235,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052112,   , BEST,   0,  80N, 1478E,  65,  988, TY,  34, NEQ,   60,   45,   60,   50, 1010,  235,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052112,   , BEST,   0,  80N, 1478E,  65,  988, TY,  50, NEQ,   35,   25,   15,   20, 1010,  235,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052112,   , BEST,   0,  80N, 1478E,  65,  988, TY,  64, NEQ,    0,    5,    5,    0, 1010,  235,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052118,   , BEST,   0,  84N, 1478E,  75,  979, TY,  34, NEQ,   50,   45,   75,   70, 1008,  280,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052118,   , BEST,   0,  84N, 1478E,  75,  979, TY,  50, NEQ,   35,   20,   20,   40, 1008,  280,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052118,   , BEST,   0,  84N, 1478E,  75,  979, TY,  64, NEQ,    0,   15,   15,    0, 1008,  280,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052200,   , BEST,   0,  90N, 1474E,  85,  973, TY,  34, NEQ,   55,   60,   85,   70, 1009,  265,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052200,   , BEST,   0,  90N, 1474E,  85,  973, TY,  50, NEQ,   35,   30,   20,   40, 1009,  265,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052200,   , BEST,   0,  90N, 1474E,  85,  973, TY,  64, NEQ,   10,   15,   15,   15, 1009,  265,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052206,   , BEST,   0,  94N, 1470E,  90,  969, TY,  34, NEQ,   75,   85,   75,   65, 1009,  265,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052206,   , BEST,   0,  94N, 1470E,  90,  969, TY,  50, NEQ,   35,   40,   40,   35, 1009,  265,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052206,   , BEST,   0,  94N, 1470E,  90,  969, TY,  64, NEQ,   20,   20,   20,   20, 1009,  265,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052212,   , BEST,   0, 100N, 1469E,  90,  969, TY,  34, NEQ,   85,  100,   75,   75, 1009,  265,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052212,   , BEST,   0, 100N, 1469E,  90,  969, TY,  50, NEQ,   35,   50,   40,   35, 1009,  265,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052212,   , BEST,   0, 100N, 1469E,  90,  969, TY,  64, NEQ,   20,   20,   20,   20, 1009,  265,  25,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052218,   , BEST,   0, 105N, 1468E, 100,  960, TY,  34, NEQ,   90,  105,   80,   85, 1008,  250,  20,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052218,   , BEST,   0, 105N, 1468E, 100,  960, TY,  50, NEQ,   35,   50,   45,   45, 1008,  250,  20,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052218,   , BEST,   0, 105N, 1468E, 100,  960, TY,  64, NEQ,   25,   25,   25,   25, 1008,  250,  20,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052300,   , BEST,   0, 112N, 1468E, 115,  947, TY,  34, NEQ,  100,  110,   90,   90, 1008,  250,  20, 140,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052300,   , BEST,   0, 112N, 1468E, 115,  947, TY,  50, NEQ,   40,   60,   55,   55, 1008,  250,  20, 140,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052300,   , BEST,   0, 112N, 1468E, 115,  947, TY,  64, NEQ,   25,   25,   25,   25, 1008,  250,  20, 140,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052306,   , BEST,   0, 118N, 1464E, 135,  926, ST,  34, NEQ,  120,  115,   95,  110, 1008,  260,   5, 165,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052306,   , BEST,   0, 118N, 1464E, 135,  926, ST,  50, NEQ,   70,   70,   65,   70, 1008,  260,   5, 165,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052306,   , BEST,   0, 118N, 1464E, 135,  926, ST,  64, NEQ,   30,   30,   30,   30, 1008,  260,   5, 165,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052312,   , BEST,   0, 122N, 1460E, 135,  924, ST,  34, NEQ,  115,  115,  105,  110, 1007,  260,   5,   0,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052312,   , BEST,   0, 122N, 1460E, 135,  924, ST,  50, NEQ,   70,   70,   70,   65, 1007,  260,   5,   0,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052312,   , BEST,   0, 122N, 1460E, 135,  924, ST,  64, NEQ,   30,   30,   30,   30, 1007,  260,   5,   0,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052318,   , BEST,   0, 127N, 1457E, 120,  940, TY,  34, NEQ,  110,  120,  110,  110, 1008,  255,   5,   0,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052318,   , BEST,   0, 127N, 1457E, 120,  940, TY,  50, NEQ,   70,   75,   75,   55, 1008,  255,   5,   0,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052318,   , BEST,   0, 127N, 1457E, 120,  940, TY,  64, NEQ,   35,   35,   35,   35, 1008,  255,   5,   0,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052400,   , BEST,   0, 130N, 1456E, 105,  956, TY,  34, NEQ,  110,  110,  120,  100, 1009,  270,   5,   0,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052400,   , BEST,   0, 130N, 1456E, 105,  956, TY,  50, NEQ,   70,   70,   85,   45, 1009,  270,   5,   0,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052400,   , BEST,   0, 130N, 1456E, 105,  956, TY,  64, NEQ,   35,   35,   35,   35, 1009,  270,   5,   0,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052406,   , BEST,   0, 136N, 1453E, 115,  946, TY,  34, NEQ,  110,  110,  105,  115, 1009,  275,  15,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052406,   , BEST,   0, 136N, 1453E, 115,  946, TY,  50, NEQ,   60,   65,   65,   45, 1009,  275,  15,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052406,   , BEST,   0, 136N, 1453E, 115,  946, TY,  64, NEQ,   40,   40,   35,   35, 1009,  275,  15,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052412,   , BEST,   0, 138N, 1447E, 120,  940, TY,  34, NEQ,  110,  110,  100,  100, 1007,  300,  15,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052412,   , BEST,   0, 138N, 1447E, 120,  940, TY,  50, NEQ,   55,   60,   50,   45, 1007,  300,  15,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052412,   , BEST,   0, 138N, 1447E, 120,  940, TY,  64, NEQ,   40,   45,   35,   35, 1007,  300,  15,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052418,   , BEST,   0, 141N, 1442E, 125,  935, TY,  34, NEQ,  120,  130,  130,  110, 1008,  310,   5,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052418,   , BEST,   0, 141N, 1442E, 125,  935, TY,  50, NEQ,   60,   65,   55,   65, 1008,  310,   5,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052418,   , BEST,   0, 141N, 1442E, 125,  935, TY,  64, NEQ,   45,   55,   35,   35, 1008,  310,   5,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052500,   , BEST,   0, 142N, 1435E, 140,  918, ST,  34, NEQ,  120,  115,  115,  100, 1008,  310,  10,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052500,   , BEST,   0, 142N, 1435E, 140,  918, ST,  50, NEQ,   55,   55,   50,   60, 1008,  310,  10,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052500,   , BEST,   0, 142N, 1435E, 140,  918, ST,  64, NEQ,   35,   40,   35,   35, 1008,  310,  10,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052506,   , BEST,   0, 145N, 1428E, 145,  913, ST,  34, NEQ,  115,  100,  100,  100, 1008,  320,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052506,   , BEST,   0, 145N, 1428E, 145,  913, ST,  50, NEQ,   50,   45,   40,   55, 1008,  320,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052506,   , BEST,   0, 145N, 1428E, 145,  913, ST,  64, NEQ,   30,   30,   30,   35, 1008,  320,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052512,   , BEST,   0, 147N, 1415E, 155,  902, ST,  34, NEQ,  150,  120,  120,  150, 1008,  320,  15,   0,  20,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052512,   , BEST,   0, 147N, 1415E, 155,  902, ST,  50, NEQ,   75,   60,   45,   75, 1008,  320,  15,   0,  20,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052512,   , BEST,   0, 147N, 1415E, 155,  902, ST,  64, NEQ,   40,   40,   30,   45, 1008,  320,  15,   0,  20,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052518,   , BEST,   0, 149N, 1404E, 155,  903, ST,  34, NEQ,  175,  140,  140,  175, 1008,  335,  10,   0,  20,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052518,   , BEST,   0, 149N, 1404E, 155,  903, ST,  50, NEQ,  100,   70,   50,   95, 1008,  335,  10,   0,  20,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052518,   , BEST,   0, 149N, 1404E, 155,  903, ST,  64, NEQ,   55,   45,   35,   50, 1008,  335,  10,   0,  20,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052600,   , BEST,   0, 151N, 1392E, 165,  891, ST,  34, NEQ,  175,  150,  135,  170, 1008,  350,  15,   0,  20,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052600,   , BEST,   0, 151N, 1392E, 165,  891, ST,  50, NEQ,  110,   85,   55,  100, 1008,  350,  15,   0,  20,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052600,   , BEST,   0, 151N, 1392E, 165,  891, ST,  64, NEQ,   70,   55,   40,   60, 1008,  350,  15,   0,  20,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052606,   , BEST,   0, 153N, 1379E, 160,  897, ST,  34, NEQ,  170,  170,  120,  170, 1008,  350,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052606,   , BEST,   0, 153N, 1379E, 160,  897, ST,  50, NEQ,  135,  110,   70,  120, 1008,  350,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052606,   , BEST,   0, 153N, 1379E, 160,  897, ST,  64, NEQ,  100,   80,   60,   85, 1008,  350,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052612,   , BEST,   0, 157N, 1365E, 145,  914, ST,  34, NEQ,  185,  170,  120,  175, 1007,  350,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052612,   , BEST,   0, 157N, 1365E, 145,  914, ST,  50, NEQ,  135,  105,   70,  120, 1007,  350,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052612,   , BEST,   0, 157N, 1365E, 145,  914, ST,  64, NEQ,   90,   75,   55,   75, 1007,  350,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052618,   , BEST,   0, 160N, 1349E, 140,  919, ST,  34, NEQ,  200,  170,  125,  180, 1006,  365,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052618,   , BEST,   0, 160N, 1349E, 140,  919, ST,  50, NEQ,  140,  100,   75,  125, 1006,  365,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052618,   , BEST,   0, 160N, 1349E, 140,  919, ST,  64, NEQ,   80,   70,   55,   65, 1006,  365,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052700,   , BEST,   0, 163N, 1335E, 135,  926, ST,  34, NEQ,  215,  175,  130,  185, 1006,  305,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052700,   , BEST,   0, 163N, 1335E, 135,  926, ST,  50, NEQ,  145,   95,   75,  125, 1006,  305,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052700,   , BEST,   0, 163N, 1335E, 135,  926, ST,  64, NEQ,   70,   65,   50,   55, 1006,  305,  17,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052706,   , BEST,   0, 166N, 1322E, 130,  928, ST,  34, NEQ,  230,  180,  140,  190, 1005,  305,  20,   0,  30,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052706,   , BEST,   0, 166N, 1322E, 130,  928, ST,  50, NEQ,  145,   90,   80,  130, 1005,  305,  20,   0,  30,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 02, 2023052706,   , BEST,   0, 166N, 1322E, 130,  928, ST,  64, NEQ,   60,   60,   50,   50, 1005,  305,  20,   0,  30,   W,   0,    ,   0,   0,      MAWAR, D, 
