IO, 96, 2019092112,   , BEST,   0, 194N, 0697E,  25, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1004,  135,  30,   0,   0,   A,   0,   X, 270,   2,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO962019, JTWC, NCEP_TCVITALS, 
IO, 96, 2019092118,   , BEST,   0, 192N, 0699E,  25, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1005,  120,  30,   0,   0,   A,   0,   X, 270,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO962019, JTWC, NCEP_TCVITALS, 
IO, 96, 2019092200,   , BEST,   0, 197N, 0695E,  25, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1004,  130,  30,   0,   0,   A,   0,   X, 300,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO962019, JTWC, NCEP_TCVITALS, 
IO, 96, 2019092206,   , BEST,   0, 200N, 0688E,  30, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1006,  130,  30,   0,   0,   A,   0,   X, 300,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO962019, JTWC, NCEP_TCVITALS, 
IO, 96, 2019092212,   , BEST,   0, 204N, 0681E,  30, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1006,  130,  30,   0,   0,   A,   0,   X, 305,   7,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO962019, JTWC, NCEP_TCVITALS, 
IO, 96, 2019092218,   , BEST,   0, 205N, 0672E,  35,  997, XX,  34, NEQ,   45,   40,   45,   50, 1004,  125,  30,   0,   0,   A,   0,   X, 290,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO962019, JTWC, NCEP_TCVITALS, 
