AL, 19, 2003101300,   , BEST,   0,  95N,  370W,  25, 1009, TD,  34, NEQ,    0,    0,    0,    0, 1011,  150,  40,   0,   0, 
AL, 19, 2003101306,   , BEST,   0,  95N,  377W,  25, 1008, TD,  34, NEQ,    0,    0,    0,    0, 1011,  150,  30,   0,   0, 
AL, 19, 2003101312,   , BEST,   0,  96N,  384W,  25, 1008, TD,  34, NEQ,    0,    0,    0,    0, 1011,  150,  30,   0,   0, 
AL, 19, 2003101318,   , BEST,   0,  99N,  389W,  30, 1007, TD,  34, NEQ,    0,    0,    0,    0, 1011,  150,  30,   0,   0, 
AL, 19, 2003101400,   , BEST,   0, 102N,  395W,  30, 1006, TD,  34, NEQ,    0,    0,    0,    0, 1011,  150,  50,   0,   0, 
AL, 19, 2003101406,   , BEST,   0, 105N,  403W,  30, 1006, TD,  34, NEQ,    0,    0,    0,    0, 1011,  150,  40,   0,   0, 
AL, 19, 2003101412,   , BEST,   0, 107N,  411W,  30, 1006, TD,  34, NEQ,    0,    0,    0,    0, 1011,  150,  40,   0,   0, 
AL, 19, 2003101418,   , BEST,   0, 109N,  419W,  35, 1005, TS,  34, NEQ,    0,    0,    0,    0, 1010,  150,  40,   0,   0, 
AL, 19, 2003101500,   , BEST,   0, 112N,  425W,  40, 1003, TS,  34, NEQ,   60,   60,    0,    0, 1010,  150,  60,   0,   0, 
AL, 19, 2003101506,   , BEST,   0, 115N,  431W,  45, 1000, TS,  34, NEQ,   60,   60,   30,   30, 1010,  150,  30,   0,   0, 
AL, 19, 2003101512,   , BEST,   0, 118N,  437W,  45, 1000, TS,  34, NEQ,   60,   60,   30,   30, 1010,  150,  30,   0,   0, 
AL, 19, 2003101518,   , BEST,   0, 122N,  443W,  45, 1000, TS,  34, NEQ,   90,   60,   30,   30, 1010,  150,  30,   0,   0, 
AL, 19, 2003101600,   , BEST,   0, 126N,  450W,  45, 1000, TS,  34, NEQ,   90,   60,   30,   30, 1010,  150,  30,   0,   0, 
AL, 19, 2003101606,   , BEST,   0, 131N,  456W,  45, 1000, TS,  34, NEQ,   90,   60,   30,   30, 1010,  150,  30,   0,   0, 
AL, 19, 2003101612,   , BEST,   0, 135N,  460W,  50,  997, TS,  34, NEQ,   90,   60,   30,   30, 1010,  150,  25,   0,   0, 
AL, 19, 2003101618,   , BEST,   0, 140N,  466W,  55,  994, TS,  34, NEQ,   90,   60,   30,   40, 1010,  150,  25,   0,   0, 
AL, 19, 2003101700,   , BEST,   0, 144N,  472W,  55,  995, TS,  34, NEQ,  100,   75,   25,   50, 1010,  150,  25,   0,   0, 
AL, 19, 2003101706,   , BEST,   0, 150N,  476W,  55,  994, TS,  34, NEQ,  150,  150,   50,  100, 1010,  150,  50,   0,   0, 
AL, 19, 2003101712,   , BEST,   0, 155N,  480W,  60,  990, TS,  34, NEQ,  150,  150,   50,  100, 1010,  150,  30,   0,   0, 
AL, 19, 2003101718,   , BEST,   0, 161N,  481W,  55,  994, TS,  34, NEQ,  150,  150,   50,  100, 1010,  150,  30,   0,   0, 
AL, 19, 2003101800,   , BEST,   0, 163N,  481W,  55,  994, TS,  34, NEQ,   90,   60,   30,   75, 1010,  150,  30,   0,   0, 
AL, 19, 2003101806,   , BEST,   0, 163N,  479W,  55,  994, TS,  34, NEQ,   90,   60,   30,   75, 1010,  150,  30,   0,   0, 
AL, 19, 2003101812,   , BEST,   0, 165N,  478W,  55,  994, TS,  34, NEQ,   90,   60,   30,   75, 1010,  150,  30,   0,   0, 
AL, 19, 2003101818,   , BEST,   0, 167N,  477W,  50,  997, TS,  34, NEQ,   90,   60,   30,   75, 1010,  150,  30,   0,   0, 
AL, 19, 2003101900,   , BEST,   0, 170N,  476W,  50,  997, TS,  34, NEQ,   90,   60,   30,   75, 1010,  150,  30,   0,   0, 
AL, 19, 2003101906,   , BEST,   0, 173N,  474W,  50,  997, TS,  34, NEQ,   90,   60,   30,   75, 1010,  150,  30,   0,   0, 
AL, 19, 2003101912,   , BEST,   0, 176N,  473W,  50,  997, TS,  34, NEQ,  100,  100,   50,   50, 1010,  150,  20,   0,   0, 
AL, 19, 2003101918,   , BEST,   0, 176N,  475W,  45, 1000, TS,  34, NEQ,  100,  100,   50,   50, 1010,  150,  20,   0,   0, 
AL, 19, 2003102000,   , BEST,   0, 174N,  477W,  45, 1000, TS,  34, NEQ,  100,  100,   50,   50, 1010,  150,  20,   0,   0, 
AL, 19, 2003102006,   , BEST,   0, 176N,  479W,  45, 1000, TS,  34, NEQ,  100,  100,   50,   50, 1010,  150,  30,   0,   0, 
AL, 19, 2003102012,   , BEST,   0, 178N,  481W,  40, 1002, TS,  34, NEQ,   60,   60,    0,    0, 1010,  150,  30,   0,   0, 
AL, 19, 2003102018,   , BEST,   0, 181N,  489W,  35, 1005, TS,  34, NEQ,   60,   60,    0,    0, 1010,  130,  30,   0,   0, 
AL, 19, 2003102100,   , BEST,   0, 184N,  497W,  35, 1005, TS,  34, NEQ,   60,   60,    0,    0, 1008,  150,  30,   0,   0, 
AL, 19, 2003102106,   , BEST,   0, 186N,  503W,  40, 1002, TS,  34, NEQ,  100,  100,    0,    0, 1008,  150,  30,   0,   0, 
AL, 19, 2003102112,   , BEST,   0, 187N,  510W,  45, 1000, TS,  34, NEQ,  100,  100,    0,    0, 1008,  150,  30,   0,   0, 
AL, 19, 2003102118,   , BEST,   0, 186N,  520W,  45, 1000, TS,  34, NEQ,  100,  100,    0,    0, 1008,  150,  75,   0,   0, 
AL, 19, 2003102200,   , BEST,   0, 185N,  529W,  40, 1002, TS,  34, NEQ,  100,  100,    0,    0, 1008,  150,  30,   0,   0, 
AL, 19, 2003102206,   , BEST,   0, 185N,  536W,  35, 1005, TS,  34, NEQ,  100,  100,    0,    0, 1008,  150,  30,   0,   0, 
AL, 19, 2003102212,   , BEST,   0, 188N,  541W,  35, 1005, TS,  34, NEQ,  120,    0,    0,    0, 1008,  125, 120,   0,   0, 
AL, 19, 2003102218,   , BEST,   0, 195N,  546W,  35, 1005, TS,  34, NEQ,  120,    0,    0,    0, 1008,  125, 120,   0,   0, 
AL, 19, 2003102300,   , BEST,   0, 204N,  554W,  35, 1005, TS,  34, NEQ,  120,  120,    0,    0, 1008,  125, 100,   0,   0, 
AL, 19, 2003102306,   , BEST,   0, 215N,  560W,  30, 1006, TD,  34, NEQ,    0,    0,    0,    0, 1011,  125, 100,   0,   0, 
AL, 19, 2003102312,   , BEST,   0, 225N,  564W,  30, 1007, TD,  34, NEQ,    0,    0,    0,    0, 1011,  120, 100,   0,   0, 
AL, 19, 2003102318,   , BEST,   0, 236N,  569W,  30, 1008, TD,  34, NEQ,    0,    0,    0,    0, 1011,   80,  75,   0,   0, 
AL, 19, 2003102400,   , BEST,   0, 251N,  567W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102406,   , BEST,   0, 271N,  564W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102412,   , BEST,   0, 288N,  561W,  25, 1011, LO,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102418,   , BEST,   0, 302N,  557W,  25, 1012, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102500,   , BEST,   0, 314N,  548W,  20, 1013, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102506,   , BEST,   0, 322N,  535W,  20, 1014, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102512,   , BEST,   0, 324N,  520W,  20, 1014, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102518,   , BEST,   0, 325N,  505W,  20, 1013, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102600,   , BEST,   0, 319N,  495W,  20, 1013, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102606,   , BEST,   0, 307N,  491W,  25, 1012, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102612,   , BEST,   0, 293N,  490W,  30, 1010, EX,  34, NEQ,    0,    0,    0,    0, 1014,   90,  75,   0,   0, 
AL, 19, 2003102618,   , BEST,   0, 283N,  496W,  30, 1008, EX,  34, NEQ,    0,    0,    0,    0, 1012,  100,  75,   0,   0, 
AL, 19, 2003102700,   , BEST,   0, 274N,  505W,  30, 1007, EX,  34, NEQ,    0,    0,    0,    0, 1012,  100,  75,   0,   0, 
AL, 19, 2003102706,   , BEST,   0, 267N,  520W,  35, 1007, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102712,   , BEST,   0, 264N,  537W,  35, 1007, EX,  34, NEQ,   75,    0,    0,   75, 1010,   80,  75,   0,   0, 
AL, 19, 2003102718,   , BEST,   0, 266N,  555W,  35, 1007, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102800,   , BEST,   0, 271N,  573W,  30, 1008, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102806,   , BEST,   0, 279N,  591W,  30, 1009, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102812,   , BEST,   0, 289N,  608W,  30, 1009, EX,  34, NEQ,    0,    0,    0,    0, 1011,   80,  60,   0,   0, 
AL, 19, 2003102818,   , BEST,   0, 295N,  628W,  30, 1009, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102900,   , BEST,   0, 294N,  651W,  25, 1009, EX,  34, NEQ,    0,    0,    0,    0, 1011,   80,  60,   0,   0, 
AL, 19, 2003102906,   , BEST,   0, 293N,  671W,  25, 1009, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003102912,   , BEST,   0, 295N,  680W,  25, 1009, EX,  34, NEQ,    0,    0,    0,    0, 1012,   90,  40,   0,   0, 
AL, 19, 2003102918,   , BEST,   0, 301N,  680W,  25, 1009, EX,  34, NEQ,    0,    0,    0,    0, 1012,   90,  40,   0,   0, 
AL, 19, 2003103000,   , BEST,   0, 304N,  672W,  25, 1009, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003103006,   , BEST,   0, 304N,  664W,  25, 1009, EX,  34, NEQ,    0,    0,    0,    0, 1012,   90,  40,   0,   0, 
AL, 19, 2003103012,   , BEST,   0, 300N,  658W,  30, 1008, EX,  34, NEQ,    0,    0,    0,    0, 1015,  170,  40,   0,   0, 
AL, 19, 2003103018,   , BEST,   0, 293N,  653W,  30, 1008, EX,  34, NEQ,    0,    0,    0,    0, 1015,  170,  40,   0,   0, 
AL, 19, 2003103100,   , BEST,   0, 287N,  655W,  30, 1008, EX,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003103106,   , BEST,   0, 283N,  660W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003103112,   , BEST,   0, 277N,  663W,  30, 1007, LO,  34, NEQ,    0,    0,    0,    0, 1012,  170,  60,   0,   0, 
AL, 19, 2003103118,   , BEST,   0, 270N,  664W,  30, 1006, LO,  34, NEQ,    0,    0,    0,    0, 1012,  170,  60,   0,   0, 
AL, 19, 2003110100,   , BEST,   0, 264N,  663W,  30, 1005, LO,  34, NEQ,    0,    0,    0,    0, 1011,  200, 100,   0,   0, 
AL, 19, 2003110106,   , BEST,   0, 265N,  660W,  30, 1005, LO,   0,    ,    0,    0,    0,    0, 
AL, 19, 2003110112,   , BEST,   0, 270N,  663W,  30, 1005, LO,  34, NEQ,    0,    0,    0,    0, 1011,  200, 100,   0,   0, 
AL, 19, 2003110118,   , BEST,   0, 277N,  670W,  30, 1005, LO,  34, NEQ,    0,    0,    0,    0, 1011,  200, 100,   0,   0, 
