WP, 93, 2018020612,   , BEST,   0, 031N, 1558E,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 1009,  180,  50,   0,   0,   W,   0,   X, 275,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018020618,   , BEST,   0, 087N, 1507E,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 1009,  180,  50,   0,   0,   W,   0,   X, 275,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018020700,   , BEST,   0, 090N, 1492E,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 1010,  180,  40,   0,   0,   W,   0,   X, 280,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018020706,   , BEST,   0, 076N, 1531E,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 1009,  180,  30,   0,   0,   W,   0,   X, 285,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018020712,   , BEST,   0, 074N, 1519E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1009,  180,  30,   0,   0,   W,   0,   X, 275,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018020718,   , BEST,   0, 076N, 1511E,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 1009,  180,  30,   0,   0,   W,   0,   X, 275,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018020800,   , BEST,   0, 081N, 1500E,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 1008,  200,  30,   0,   0,   W,   0,   X, 285,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018020806,   , BEST,   0, 091N, 1496E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1008,  200,  30,   0,   0,   W,   0,   X, 305,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018020812,   , BEST,   0, 095N, 1488E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1008,  200,  30,   0,   0,   W,   0,   X, 310,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018020818,   , BEST,   0, 108N, 1478E,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1006,   90,  30,   0,   0,   W,   0,   X, 320,  12,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018061212,   , BEST,   0, 205N, 1181E,  20, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1003,  150,  50,   0,   0,   W,   0,   X,  80,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018061218,   , BEST,   0, 202N, 1193E,  20,  998, XX,  34, NEQ,    0,    0,    0,    0, 1000,  100,  50,   0,   0,   W,   0,   X,  90,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
WP, 93, 2018061300,   , BEST,   0, 214N, 1203E,  30,  996, XX,  34, NEQ,    0,    0,    0,    0, 1000,  130,  50,   0,   0,   W,   0,   X,  75,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP932018, JTWC, NCEP_TCVITALS, 
