IO, 91, 2017112818,   , BEST,   0, 060N, 0823E,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1008,  215,  35,   0,   0,   B,   0,   X, 285,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912017, JTWC, NCEP_TCVITALS, 
IO, 91, 2017112900,   , BEST,   0, 060N, 0817E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1010,  215,  35,   0,   0,   B,   0,   X, 280,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912017, JTWC, NCEP_TCVITALS, 
IO, 91, 2017112906,   , BEST,   0, 062N, 0807E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1010,  215,  35,   0,   0,   B,   0,   X, 280,   7,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912017, JTWC, NCEP_TCVITALS, 
