IO, 91, 2018051506,   , BEST,   0, 110N, 0552E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,  180,  75,   0,   0,   A,   0,   X, 295,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912018, JTWC, NCEP_TCVITALS, 
IO, 91, 2018051512,   , BEST,   0, 110N, 0540E,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1009,  170,  55,   0,   0,   A,   0,   X, 305,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912018, JTWC, NCEP_TCVITALS, 
IO, 91, 2018051518,   , BEST,   0, 110N, 0532E,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,  160,  55,   0,   0,   A,   0,   X, 325,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912018, JTWC, NCEP_TCVITALS, 
IO, 91, 2018051600,   , BEST,   0, 118N, 0532E,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,  160,  50,   0,   0,   A,   0,   X, 330,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912018, JTWC, NCEP_TCVITALS, 
IO, 91, 2018051606,   , BEST,   0, 126N, 0516E,  30, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1009,  160,  50,   0,   0,   A,   0,   X, 305,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912018, JTWC, NCEP_TCVITALS, 
IO, 91, 2018051612,   , BEST,   0, 128N, 0502E,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1009,  160,  50,   0,   0,   A,   0,   X, 295,  13,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO912018, JTWC, NCEP_TCVITALS, 
