AL, 06, 2017073018,   , BEST,   0, 284N,  854W,  30, 1009, TD,   0,    ,    0,    0,    0,    0, 1013,   80,  25,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
AL, 06, 2017073100,   , BEST,   0, 280N,  846W,  35, 1008, TS,  34, NEQ,    0,   30,    0,    0, 1012,   90,  25,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
AL, 06, 2017073106,   , BEST,   0, 277N,  839W,  40, 1006, TS,  34, NEQ,   20,   40,   40,    0, 1012,   90,  15,  40,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 013, TRANSITIONED, alA82017 to al062017, DISSIPATED, al062017 to al982017, TRANSITIONED, alB82017 to al062017, 
AL, 06, 2017073112,   , BEST,   0, 275N,  831W,  45, 1003, TS,  34, NEQ,   20,   50,   40,    0, 1012,   90,  10,  50,   0,   L,   0,    ,   0,   0,      EMILY, M,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
AL, 06, 2017073114, 45, BEST,   0, 275N,  827W,  50, 1001, TS,  34, NEQ,   20,   50,   40,    0, 1012,   90,  10,   0,   0,    ,   0,    ,   0,   0,      EMILY,  ,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
AL, 06, 2017073114, 45, BEST,   0, 275N,  827W,  50, 1001, TS,  50, NEQ,    0,   20,   20,    0, 1012,   90,  10,   0,   0,    ,   0,    ,   0,   0,      EMILY,  ,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
AL, 06, 2017073118,   , BEST,   0, 275N,  822W,  35, 1005, TS,  34, NEQ,    0,   50,   40,    0, 1012,   90,  15,  45,   0,   L,   0,    ,   0,   0,      EMILY, M,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
AL, 06, 2017080100,   , BEST,   0, 275N,  813W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1013,   50,  15,  35,   0,   L,   0,    ,   0,   0,      EMILY, S,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
AL, 06, 2017080106,   , BEST,   0, 278N,  804W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1014,   50,  25,  35,   0,   L,   0,    ,   0,   0,      EMILY, S,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
AL, 06, 2017080112,   , BEST,   0, 287N,  795W,  30, 1010, TD,   0,    ,    0,    0,    0,    0, 1014,   50,  30,  35,   0,   L,   0,    ,   0,   0,      EMILY, S,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
AL, 06, 2017080118,   , BEST,   0, 297N,  786W,  30, 1010, TD,   0,    ,    0,    0,    0,    0, 1014,   50,  30,  40,   0,   L,   0,    ,   0,   0,      EMILY, S,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
AL, 06, 2017080200,   , BEST,   0, 307N,  781W,  30, 1011, LO,   0,    ,    0,    0,    0,    0, 1015,   60,  30,  40,   0,   L,   0,    ,   0,   0,      EMILY, S,  0,    ,    0,    0,    0,    0, genesis-num, 013, 
