AL, 01, 2001060512,   , BEST,   0, 275N,  950W,  40, 1007, TS,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060518,   , BEST,   0, 285N,  953W,  50, 1002, TS,  35, NEQ,  175,  175,    0,   30, 1012,  120,  50,   0,   0, 
AL, 01, 2001060521,   , BEST,   0, 289N,  953W,  45, 1003, TS,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060600,   , BEST,   0, 293N,  953W,  45, 1003, TS,  35, NEQ,  175,  175,    0,   30, 1008,  120,  50,   0,   0, 
AL, 01, 2001060606,   , BEST,   0, 301N,  952W,  30, 1006, TD,  35, NEQ,    0,    0,    0,    0, 1008,  100,  50,   0,   0, 
AL, 01, 2001060612,   , BEST,   0, 310N,  952W,  20, 1005, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060618,   , BEST,   0, 315N,  950W,  20, 1005, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060700,   , BEST,   0, 316N,  950W,  20, 1005, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060706,   , BEST,   0, 318N,  949W,  20, 1006, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060712,   , BEST,   0, 314N,  949W,  20, 1006, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060718,   , BEST,   0, 311N,  950W,  15, 1007, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060800,   , BEST,   0, 309N,  956W,  15, 1002, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060806,   , BEST,   0, 307N,  961W,  20, 1004, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060812,   , BEST,   0, 304N,  962W,  20, 1007, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060818,   , BEST,   0, 302N,  961W,  20, 1007, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060900,   , BEST,   0, 299N,  959W,  20, 1007, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060906,   , BEST,   0, 296N,  958W,  20, 1007, TD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001060912,   , BEST,   0, 293N,  958W,  20, 1007, TD,  35, NEQ,    0,    0,    0,    0, 1009,  100,  50,   0,   0, 
AL, 01, 2001060918,   , BEST,   0, 289N,  956W,  20, 1008, TD,  35, NEQ,    0,    0,    0,    0, 1010,   80,  50,   0,   0, 
AL, 01, 2001061000,   , BEST,   0, 286N,  952W,  20, 1008, SD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001061006,   , BEST,   0, 286N,  947W,  25, 1007, SD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001061012,   , BEST,   0, 287N,  943W,  25, 1006, SD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001061018,   , BEST,   0, 288N,  935W,  30, 1006, SD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001061100,   , BEST,   0, 291N,  923W,  30, 1005, SD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001061102,   , BEST,   0, 296N,  916W,  30, 1004, SD,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001061106,   , BEST,   0, 300N,  905W,  35, 1003, SS,   0,    ,    0,    0,    0,    0, 
AL, 01, 2001061112,   , BEST,   0, 307N,  894W,  40, 1000, SS,   0,    ,    0,    0,    0,    0, 
