AL, 50, 2004032518,   , BEST,   0, 286S,  418W,  45, 1000, SS,   0,    ,    0,    0,    0,    0, 
AL, 50, 2004032600,   , BEST,   0, 287S,  425W,  45, 1000, TD,   0,    ,    0,    0,    0,    0, 
AL, 50, 2004032606,   , BEST,   0, 287S,  430W,  55,  994, TS,   0,    ,    0,    0,    0,    0, 
AL, 50, 2004032612,   , BEST,   0, 288S,  437W,  65,  987, HU,   0,    ,    0,    0,    0,    0, 
AL, 50, 2004032618,   , BEST,   0, 289S,  443W,  70,  984, HU,  34, NEQ,   75,   75,   75,   75, 1008,  150,  20,   0,   0, 
AL, 50, 2004032700,   , BEST,   0, 291S,  449W,  70,  984, HU,   0,    ,    0,    0,    0,    0, 
AL, 50, 2004032706,   , BEST,   0, 293S,  456W,  75,  981, HU,   0,    ,    0,    0,    0,    0, 
AL, 50, 2004032712,   , BEST,   0, 295S,  464W,  75,  981, HU,  34, NEQ,   75,   75,   75,   75, 1008,  150,  20,   0,   0, 
AL, 50, 2004032718,   , BEST,   0, 296S,  474W,  75,  981, HU,  34, NEQ,   75,   75,   75,   75, 1012,  140,  20,   0,   0, 
AL, 50, 2004032800,   , BEST,   0, 293S,  484W,  75,  981, HU,  34, NEQ,   75,   75,   75,   75, 1012,  140,  20,   0,   0, 
AL, 50, 2004032806,   , BEST,   0, 290S,  496W,  75,  981, HU,   0,    ,    0,    0,    0,    0, 
AL, 50, 2004032812,   , BEST,   0, 285S,  501W,  50,  997, TS,  34, NEQ,    0,    0,    0,    0, 1008,  120,  20,   0,   0, 
