AL, 07, 2004082712,   , BEST,   0, 318N,  781W,  25, 1015, TD,   0,    ,    0,    0,    0,    0, 1018,  150,  40,   0,   0, 
AL, 07, 2004082718,   , BEST,   0, 316N,  780W,  25, 1014, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,  35,   0, 
AL, 07, 2004082800,   , BEST,   0, 314N,  780W,  30, 1011, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,  35,   0, 
AL, 07, 2004082806,   , BEST,   0, 313N,  782W,  35, 1005, TS,  34, NEQ,    0,   50,    0,    0,    0,    0,   0,  40,   0, 
AL, 07, 2004082812,   , BEST,   0, 313N,  785W,  45, 1000, TS,  34, NEQ,   50,   50,    0,    0,    0,    0,   0,  45,   0, 
AL, 07, 2004082818,   , BEST,   0, 313N,  788W,  50,  997, TS,  34, NEQ,   75,   75,   40,   40,    0,    0,   0,  55,   0, 
AL, 07, 2004082818,   , BEST,   0, 313N,  788W,  50,  997, TS,  50, NEQ,    0,   25,    0,    0,    0,    0,   0,  55,   0, 
AL, 07, 2004082900,   , BEST,   0, 315N,  791W,  55,  994, TS,  34, NEQ,   50,   50,   50,   50,    0,    0,   0,  65,   0, 
AL, 07, 2004082900,   , BEST,   0, 315N,  791W,  55,  994, TS,  50, NEQ,   25,   25,   25,   25,    0,    0,   0,  65,   0, 
AL, 07, 2004082906,   , BEST,   0, 321N,  794W,  60,  991, TS,  34, NEQ,   50,   50,   40,   50,    0,    0,   0,  75,   0, 
AL, 07, 2004082906,   , BEST,   0, 321N,  794W,  60,  991, TS,  50, NEQ,   25,   25,   25,   25,    0,    0,   0,  75,   0, 
AL, 07, 2004082912,   , BEST,   0, 328N,  795W,  65,  986, HU,  34, NEQ,   50,   50,   30,   30,    0,    0,   0,  75,   0, 
AL, 07, 2004082912,   , BEST,   0, 328N,  795W,  65,  986, HU,  50, NEQ,   25,   25,   20,   20,    0,    0,   0,  75,   0, 
AL, 07, 2004082912,   , BEST,   0, 328N,  795W,  65,  986, HU,  64, NEQ,   10,   10,    0,    0,    0,    0,   0,  75,   0, 
AL, 07, 2004082914,   , BEST,   0, 330N,  796W,  65,  985, HU,   0,    ,    0,    0,    0,    0, 
AL, 07, 2004082918,   , BEST,   0, 335N,  796W,  45,  992, TS,  34, NEQ,    0,   60,    0,    0,    0,    0,   0,  50,   0, 
AL, 07, 2004083000,   , BEST,   0, 342N,  794W,  30,  995, TD,   0,    ,    0,    0,    0,    0, 
AL, 07, 2004083006,   , BEST,   0, 349N,  791W,  30,  998, TD,   0,    ,    0,    0,    0,    0, 
AL, 07, 2004083012,   , BEST,   0, 356N,  787W,  25, 1000, TD,   0,    ,    0,    0,    0,    0, 
AL, 07, 2004083018,   , BEST,   0, 364N,  778W,  30, 1002, TD,   0,    ,    0,    0,    0,    0, 1012,  120,  30,   0,   0, 
AL, 07, 2004083100,   , BEST,   0, 372N,  766W,  35, 1001, TS,  34, NEQ,    0,   45,    0,    0,    0,    0,   0,  40,   0, 
AL, 07, 2004083106,   , BEST,   0, 381N,  748W,  35, 1001, TS,  34, NEQ,    0,   45,    0,    0,    0,    0,   0,  45,   0, 
AL, 07, 2004083112,   , BEST,   0, 391N,  729W,  35, 1001, TS,  34, NEQ,    0,   45,    0,    0,    0,    0,   0,  45,   0, 
AL, 07, 2004083118,   , BEST,   0, 402N,  705W,  35,  999, TS,  34, NEQ,    0,  120,   90,    0,    0,    0,   0,  45,   0, 
AL, 07, 2004090100,   , BEST,   0, 410N,  675W,  40,  999, TS,  34, NEQ,   60,  120,   90,    0,    0,    0,   0,  45,   0, 
AL, 07, 2004090106,   , BEST,   0, 417N,  635W,  45,  999, TS,  34, NEQ,  120,  120,   60,    0,    0,    0,   0,  55,   0, 
AL, 07, 2004090112,   , BEST,   0, 430N,  596W,  45,  999, EX,  34, NEQ,  120,  120,   60,    0, 
AL, 07, 2004090118,   , BEST,   0, 450N,  550W,  45,  998, EX,  34, NEQ,   90,  240,  240,    0, 
AL, 07, 2004090200,   , BEST,   0, 470N,  500W,  45,  997, EX,  34, NEQ,    0,  240,  240,    0, 
AL, 07, 2004090206,   , BEST,   0, 485N,  440W,  45,  996, EX,  34, NEQ,    0,  240,  240,    0, 
AL, 07, 2004090212,   , BEST,   0, 500N,  380W,  45,  994, EX,  34, NEQ,    0,  240,  240,    0, 
AL, 07, 2004090218,   , BEST,   0, 511N,  320W,  40,  994, EX,  34, NEQ,    0,  240,  240,    0, 
AL, 07, 2004090300,   , BEST,   0, 520N,  289W,  35,  998, EX,  34, NEQ,    0,  240,  240,    0, 
