SH, 99, 2020022106,   , BEST,   0, 133S, 1398E,  20, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1004,  125,  60,   0,   0,   P,   0,   X, 200,   2,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH992020, JTWC, NCEP_TCVITALS, 
SH, 99, 2020022112,   , BEST,   0, 135S, 1391E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1007,  150,  60,   0,   0,   P,   0,   X, 240,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH992020, JTWC, NCEP_TCVITALS, 
SH, 99, 2020022118,   , BEST,   0, 140S, 1384E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1007,  150,  60,   0,   0,   P,   0,   X, 245,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH992020, JTWC, NCEP_TCVITALS, 
SH, 99, 2020022200,   , BEST,   0, 136S, 1382E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1007,  150,  60,   0,   0,   P,   0,   X, 260,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH992020, JTWC, NCEP_TCVITALS, 
SH, 99, 2020022206,   , BEST,   0, 133S, 1388E,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1007,  150,  60,   0,   0,   P,   0,   X, 305,   1,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH992020, JTWC, NCEP_TCVITALS, 
SH, 99, 2020022212,   , BEST,   0, 138S, 1389E,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1007,  150,  55,   0,   0,   P,   0,   X, 155,   1,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH992020, JTWC, NCEP_TCVITALS, 
SH, 99, 2020022218,   , BEST,   0, 144S, 1383E,  30,  998, XX,  34, NEQ,    0,    0,    0,    0, 1003,  175,  55,   0,   0,   P,   0,   X, 195,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH992020, JTWC, NCEP_TCVITALS, 
SH, 99, 2020022300,   , BEST,   0, 145S, 1383E,  30, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1006,  195,  55,   0,   0,   P,   0,   X, 210,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH992020, JTWC, NCEP_TCVITALS, 
SH, 99, 2020022306,   , BEST,   0, 144S, 1389E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1006,  195,  55,   0,   0,   P,   0,   X, 195,   2,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH992020, JTWC, NCEP_TCVITALS, 
