AL, 06, 2004082500,   , BEST,   0, 111N,  352W,  25, 1009, TD,   0,    ,    0,    0,    0,    0, 1014,  200,  50,  35,   0, 
AL, 06, 2004082506,   , BEST,   0, 112N,  368W,  30, 1008, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,  40,   0, 
AL, 06, 2004082512,   , BEST,   0, 113N,  383W,  30, 1007, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,  40,   0, 
AL, 06, 2004082518,   , BEST,   0, 115N,  398W,  35, 1005, TS,  34, NEQ,   40,   20,   20,   40,    0,    0,   0,  45,   0, 
AL, 06, 2004082600,   , BEST,   0, 119N,  415W,  40, 1003, TS,  34, NEQ,   50,   30,   30,   50,    0,    0,   0,  45,   0, 
AL, 06, 2004082606,   , BEST,   0, 123N,  429W,  45, 1000, TS,  34, NEQ,   60,   40,   40,   60,    0,    0,   0,  60,   0, 
AL, 06, 2004082612,   , BEST,   0, 128N,  445W,  55,  994, TS,  34, NEQ,   65,   50,   50,   65, 1012,  180,  15,   0,   0, 
AL, 06, 2004082612,   , BEST,   0, 128N,  445W,  55,  994, TS,  50, NEQ,   30,   20,   20,   30, 1012,  180,  15,   0,   0, 
AL, 06, 2004082618,   , BEST,   0, 133N,  458W,  65,  987, HU,  34, NEQ,   70,   55,   55,   70,    0,    0,   0,  85,   0, 
AL, 06, 2004082618,   , BEST,   0, 133N,  458W,  65,  987, HU,  50, NEQ,   35,   20,   20,   35,    0,    0,   0,  85,   0, 
AL, 06, 2004082618,   , BEST,   0, 133N,  458W,  65,  987, HU,  64, NEQ,   15,    0,    0,   15,    0,    0,   0,  85,   0, 
AL, 06, 2004082700,   , BEST,   0, 137N,  468W,  70,  984, HU,  34, NEQ,   75,   60,   60,   75,    0,    0,   0,  90,   0, 
AL, 06, 2004082700,   , BEST,   0, 137N,  468W,  70,  984, HU,  50, NEQ,   40,   30,   30,   40,    0,    0,   0,  90,   0, 
AL, 06, 2004082700,   , BEST,   0, 137N,  468W,  70,  984, HU,  64, NEQ,   15,    0,    0,   15,    0,    0,   0,  90,   0, 
