AL, 93, 2021100906,   , BEST,   0,  96N,  418W,  20, 1011, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS046,  ,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021100912,   , BEST,   0,  98N,  435W,  20, 1011, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS046,  ,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021100918,   , BEST,   0, 100N,  452W,  20, 1011, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS046,  ,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021101000,   , BEST,   0, 102N,  468W,  25, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS046,  ,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021101006,   , BEST,   0, 104N,  484W,  25, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS046,  ,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021101012,   , BEST,   0, 106N,  500W,  30, 1010, DB,   0,    ,    0,    0,    0,    0, 1013,  120,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 046, SPAWNINVEST, al712021 to al932021, 
AL, 93, 2021101018,   , BEST,   0, 108N,  509W,  30, 1009, DB,   0,    ,    0,    0,    0,    0, 1013,  120,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021101100,   , BEST,   0, 111N,  524W,  30, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  120,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021101106,   , BEST,   0, 116N,  541W,  30, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  120,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021101112,   , BEST,   0, 123N,  556W,  30, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  120,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021101118,   , BEST,   0, 131N,  568W,  30, 1010, DB,   0,    ,    0,    0,    0,    0, 1011,  120,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021101200,   , BEST,   0, 138N,  581W,  30, 1010, DB,   0,    ,    0,    0,    0,    0, 1011,  120,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
AL, 93, 2021101206,   , BEST,   0, 142N,  596W,  25, 1010, DB,  34, NEQ,    0,    0,    0,    0, 1011,  120,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 046, 
