SH, 90, 2017032112,   , BEST,   0, 110S, 0980E,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,    ,   0,   0,   S,   0,   X, 240,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH902017, JTWC, NCEP_TCVITALS, 
SH, 90, 2017032118,   , BEST,   0, 099S, 0966E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1007,  125,  40,   0,   0,   S,   0,   X, 265,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH902017, JTWC, NCEP_TCVITALS, 
SH, 90, 2017032200,   , BEST,   0, 103S, 0967E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1007,  125,  40,   0,   0,   S,   0,   X, 245,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH902017, JTWC, NCEP_TCVITALS, 
SH, 90, 2017032212,   , BEST,   0, 108S, 0991E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1008,  170,  40,   0,   0,   S,   0,   X, 110,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH902017, JTWC, NCEP_TCVITALS, 
SH, 90, 2017032218,   , BEST,   0, 111S, 0995E,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1008,  170,  40,   0,   0,   S,   0,   X, 110,   8,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH902017, JTWC, NCEP_TCVITALS, 
SH, 90, 2017032300,   , BEST,   0, 116S, 1000E,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1008,  170,  40,   0,   0,   S,   0,   X, 125,   7,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH902017, JTWC, NCEP_TCVITALS, 
