WP, 24, 2018082200,   , BEST,   0, 221N, 1187E,  20, 1001, DB,   0,    ,    0,    0,    0,    0, 1002,  150,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  ,  
WP, 24, 2018082206,   , BEST,   0, 221N, 1189E,  20, 1001, DB,   0,    ,    0,    0,    0,    0, 1002,  150,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 24, 2018082212,   , BEST,   0, 221N, 1194E,  20, 1000, DB,   0,    ,    0,    0,    0,    0, 1002,   85,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 24, 2018082218,   , BEST,   0, 223N, 1200E,  25, 1000, TD,   0,    ,    0,    0,    0,    0, 1002,  100,  30,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 24, 2018082300,   , BEST,   0, 228N, 1205E,  30,  997, TD,   0,    ,    0,    0,    0,    0,  999,  100,  30,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 24, 2018082306,   , BEST,   0, 234N, 1205E,  30,  997, TD,   0,    ,    0,    0,    0,    0,  999,  140,  30,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 24, 2018082312,   , BEST,   0, 239N, 1204E,  25,  997, TD,   0,    ,    0,    0,    0,    0, 1000,  140,  30,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 24, 2018082318,   , BEST,   0, 242N, 1201E,  25,  998, TD,   0,    ,    0,    0,    0,    0, 1000,  140,  30,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpF22018 to wp242018,                                                                                                                                                                                       
WP, 24, 2018082400,   , BEST,   0, 244N, 1201E,  25,  998, TD,   0,    ,    0,    0,    0,    0, 1001,  150,  30,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, S,  
WP, 24, 2018082406,   , BEST,   0, 246N, 1202E,  25,  998, TD,   0,    ,    0,    0,    0,    0, 1000,  180,  30,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, S,  
WP, 24, 2018082412,   , BEST,   0, 247N, 1201E,  25,  998, TD,   0,    ,    0,    0,    0,    0, 1000,  180,  30,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, S,  
WP, 24, 2018082418,   , BEST,   0, 249N, 1199E,  25,  998, TD,   0,    ,    0,    0,    0,    0, 1000,  180,  40,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, M,  
WP, 24, 2018082500,   , BEST,   0, 250N, 1193E,  25,  998, TD,   0,    ,    0,    0,    0,    0, 1000,  100,  40,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, M,  
WP, 24, 2018082506,   , BEST,   0, 250N, 1180E,  20,  999, DB,   0,    ,    0,    0,    0,    0, 1000,  225,  30,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, M,  
WP, 24, 2018082512,   , BEST,   0, 250N, 1168E,  15, 1000, DB,   0,    ,    0,    0,    0,    0, 1001,  225,  30,   0,   0,    ,   0,    ,   0,   0, TWENTYFOUR,  ,  
