WP, 95, 2018022300,   , BEST,   0, 059N, 1342E,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,    ,   0,   0,   W,   0,   X, 280,  16,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP952018, JTWC, NCEP_TCVITALS, 
WP, 95, 2018022306,   , BEST,   0, 058N, 1329E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,    ,   0,   0,   W,   0,   X, 280,  15,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP952018, JTWC, NCEP_TCVITALS, 
WP, 95, 2018022312,   , BEST,   0, 057N, 1316E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1008,  150,    ,   0,   0,   W,   0,   X, 270,  14,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP952018, JTWC, NCEP_TCVITALS, 
WP, 95, 2018061400,   , BEST,   0, 212N, 1178E,  20,  995, XX,  34, NEQ,    0,    0,    0,    0,  998,  150,  40,   0,   0,   W,   0,   X,  85,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP952018, JTWC, NCEP_TCVITALS, 
