WP, 28, 2016111100,   , BEST,   0, 098N, 1637E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1006,  100,  40,   0,   0,   W,   0,   X, 260,  16,  TWENTY-EI, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP282016, JTWC, NCEP_TCVITALS, 
WP, 28, 2016111106,   , BEST,   0, 095N, 1622E,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1010,  180,  40,   0,   0,   W,   0,   X, 260,  16,  TWENTY-EI, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP282016, JTWC, NCEP_TCVITALS, 
WP, 28, 2016111112,   , BEST,   0, 091N, 1605E,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 1010,  180,  40,   0,   0,   W,   0,   X, 260,  16,  TWENTY-EI, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP282016, JTWC, NCEP_TCVITALS, 
WP, 28, 2016111118,   , BEST,   0, 090N, 1591E,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 1010,  180,  35,   0,   0,   W,   0,   X, 260,  15,  TWENTY-EI, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP282016, JTWC, NCEP_TCVITALS, 
WP, 28, 2016111200,   , BEST,   0, 090N, 1574E,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 1010,  190,  35,   0,   0,   W,   0,   X, 265,  16,  TWENTY-EI, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP282016, JTWC, NCEP_TCVITALS, 
WP, 28, 2016111206,   , BEST,   0, 092N, 1561E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1010,  190,  35,   0,   0,   W,   0,   X, 270,  14,  TWENTY-EI, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP282016, JTWC, NCEP_TCVITALS, 
WP, 28, 2016111212,   , BEST,   0, 092N, 1549E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1010,  190,  35,   0,   0,   W,   0,   X, 275,  14,  TWENTY-EI, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP282016, JTWC, NCEP_TCVITALS, 
WP, 28, 2016111306,   , BEST,   0, 111N, 1496E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1010,  190,  35,   0,   0,   W,   0,   X, 285,  18,  TWENTY-EI, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP282016, JTWC, NCEP_TCVITALS, 
