SH, 96, 2019021106,   , BEST,   0, 153S, 1609E,  25,  994, XX,  34, NEQ,    0,    0,    0,    0, 1000,  280,  20,   0,   0,   P,   0,   X,  55,  12,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH962019, JTWC, NCEP_TCVITALS, 
SH, 96, 2019021112,   , BEST,   0, 146S, 1627E,  25,  995, XX,  34, NEQ,    0,    0,    0,    0, 1002,  310,  20,   0,   0,   P,   0,   X,  50,  15,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH962019, JTWC, NCEP_TCVITALS, 
SH, 96, 2019021118,   , BEST,   0, 148S, 1640E,  30,  994, XX,  34, NEQ,    0,    0,    0,    0,  999,  220,  20,   0,   0,   P,   0,   X,  65,  13,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH962019, JTWC, NCEP_TCVITALS, 
SH, 96, 2019022818,   , BEST,   0, 070S, 0806E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,   80,  75,   0,   0,   S,   0,   X, 255,   3,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH962019, JTWC, NCEP_TCVITALS, 
SH, 96, 2019030100,   , BEST,   0, 097S, 0779E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1008,  110,  65,   0,   0,   S,   0,   X, 230,  11,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH962019, JTWC, NCEP_TCVITALS, 
SH, 96, 2019030106,   , BEST,   0, 102S, 0769E,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 1009,  200,  55,   0,   0,   S,   0,   X, 190,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH962019, JTWC, NCEP_TCVITALS, 
SH, 96, 2019030112,   , BEST,   0, 105S, 0769E,  25, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1006,  200,  50,   0,   0,   S,   0,   X, 220,   6,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH962019, JTWC, NCEP_TCVITALS, 
SH, 96, 2019030118,   , BEST,   0, 111S, 0755E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1006,  155,  25,   0,   0,   S,   0,   X, 240,   9,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH962019, JTWC, NCEP_TCVITALS, 
SH, 96, 2019030200,   , BEST,   0, 116S, 0747E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1006,  155,  25,   0,   0,   S,   0,   X, 240,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH962019, JTWC, NCEP_TCVITALS, 
