EP, 90, 2019011618,   , BEST,   0, 062N, 1090W,  30, 1009, XX,  34, NEQ,    0,    0,    0,    0, 1011,  100,  40,   0,   0,   E,   0,   X, 280,  14,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, EP902018,  NHC, NCEP_TCVITALS, 
EP, 90, 2019011700,   , BEST,   0, 065N, 1103W,  30, 1009, XX,  34, NEQ,    0,    0,    0,    0, 1011,  100,  40,   0,   0,   E,   0,   X, 280,  14,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, EP902018,  NHC, NCEP_TCVITALS, 
