WP, 08, 2021070712,   , BEST,   0, 192N, 1080E,  25, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1004,  145,  50,   0,   0,   W,   0,   X, 290,  12,      EIGHT, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP082021, JTWC, NCEP_TCVITALS, 
WP, 08, 2021070718,   , BEST,   0, 204N, 1064E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1006,  160,  50,   0,   0,   W,   0,   X, 305,  15,      EIGHT, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, WP082021, JTWC, NCEP_TCVITALS, 
