SH, 97, 2021010206,   , BEST,   0, 152S, 1373E,  25,  998, XX,  34, NEQ,    0,    0,    0,    0, 1001,  150,  25,   0,   0,   P,   0,   X, 120,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972021, JTWC, NCEP_TCVITALS, 
SH, 97, 2021010212,   , BEST,   0, 155S, 1380E,  25, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1003,  150,  25,   0,   0,   P,   0,   X, 120,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972021, JTWC, NCEP_TCVITALS, 
SH, 97, 2021010218,   , BEST,   0, 160S, 1384E,  30,  998, XX,  34, NEQ,    0,    0,    0,    0, 1003,  150,  35,   0,   0,   P,   0,   X, 125,   6,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972021, JTWC, NCEP_TCVITALS, 
SH, 97, 2021010300,   , BEST,   0, 163S, 1391E,  30,  999, XX,  34, NEQ,    0,    0,    0,    0, 1003,  145,  35,   0,   0,   P,   0,   X, 125,   7,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972021, JTWC, NCEP_TCVITALS, 
