SH, 06, 2017022006,   , BEST,   0, 154S, 1375E,  45,  994, XX,  34, NEQ,   50,   45,   40,   40, 1005,  175,  20,   0,   0,   P,   0,   X, 110,   6,     ALFRED, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH062017, JTWC, NCEP_TCVITALS, 
SH, 06, 2017022012,   , BEST,   0, 163S, 1375E,  45,  995, XX,  34, NEQ,   50,   45,   40,   40, 1007,  175,  20,   0,   0,   P,   0,   X, 150,   5,     ALFRED, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH062017, JTWC, NCEP_TCVITALS, 
