IO, 92, 2018052006,   , BEST,   0, 069N, 0649E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 1009,  170,  55,   0,   0,   A,   0,   X, 305,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO922018, JTWC, NCEP_TCVITALS, 
IO, 92, 2018052012,   , BEST,   0, 077N, 0646E,  20, 1005, XX,  34, NEQ,    0,    0,    0,    0, 1007,  180,  55,   0,   0,   A,   0,   X, 330,   7,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO922018, JTWC, NCEP_TCVITALS, 
IO, 92, 2018052106,   , BEST,   0, 080N, 0586E,  25, 1004, XX,  34, NEQ,    0,    0,    0,    0, 1007,  180,  55,   0,   0,   A,   0,   X, 300,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO922018, JTWC, NCEP_TCVITALS, 
IO, 92, 2018052112,   , BEST,   0, 083N, 0582E,  30, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1007,  185,  45,   0,   0,   A,   0,   X, 310,   4,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO922018, JTWC, NCEP_TCVITALS, 
IO, 92, 2018052118,   , BEST,   0, 087N, 0579E,  30, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1008,  185,  45,   0,   0,   A,   0,   X, 320,   4,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, IO922018, JTWC, NCEP_TCVITALS, 
