SH, 97, 2016020900,   , BEST,   0, 163S, 1550E,  25, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1004,  195,  40,   0,   0,   P,   0,   X, 250,   4,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972016, JTWC, NCEP_TCVITALS, 
SH, 97, 2016020906,   , BEST,   0, 165S, 1546E,  25, 1001, XX,  34, NEQ,    0,    0,    0,    0, 1004,  195,  40,   0,   0,   P,   0,   X, 240,   5,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972016, JTWC, NCEP_TCVITALS, 
SH, 97, 2016020912,   , BEST,   0, 165S, 1539E,  25, 1002, XX,  34, NEQ,    0,    0,    0,    0, 1004,  195,  35,   0,   0,   P,   0,   X, 250,   6,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972016, JTWC, NCEP_TCVITALS, 
SH, 97, 2016020918,   , BEST,   0, 162S, 1540E,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1004,  180,  35,   0,   0,   P,   0,   X, 265,   4,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972016, JTWC, NCEP_TCVITALS, 
SH, 97, 2016021000,   , BEST,   0, 160S, 1545E,  30,  999, XX,  34, NEQ,    0,    0,    0,    0, 1003,  190,  35,   0,   0,   P,   0,   X, 305,   1,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972016, JTWC, NCEP_TCVITALS, 
SH, 97, 2016021006,   , BEST,   0, 157S, 1555E,  30,  999, XX,  34, NEQ,    0,    0,    0,    0, 1003,  190,  35,   0,   0,   P,   0,   X,  60,   3,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972016, JTWC, NCEP_TCVITALS, 
SH, 97, 2016021012,   , BEST,   0, 163S, 1563E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1005,  200,  35,   0,   0,   P,   0,   X, 100,   6,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972016, JTWC, NCEP_TCVITALS, 
SH, 97, 2016021018,   , BEST,   0, 167S, 1563E,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1005,  150,  35,   0,   0,   P,   0,   X, 115,   6,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972016, JTWC, NCEP_TCVITALS, 
SH, 97, 2016040418,   , BEST,   0, 138S, 1631E,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1006,  190,  40,   0,   0,   P,   0,   X, 120,   8,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972016, JTWC, NCEP_TCVITALS, 
SH, 97, 2016040500,   , BEST,   0, 141S, 1641E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1006,  190,  45,   0,   0,   P,   0,   X, 115,   9,     INVEST, M,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH972016, JTWC, NCEP_TCVITALS, 
