WP, 29, 2018092506,   , BEST,   0, 238N, 1550E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  120,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 29, 2018092512,   , BEST,   0, 253N, 1536E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  120,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 29, 2018092518,   , BEST,   0, 263N, 1524E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  120,  30,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 29, 2018092600,   , BEST,   0, 275N, 1517E,  25, 1005, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  30,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  
WP, 29, 2018092606,   , BEST,   0, 287N, 1512E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  30,  35,   0,   W,   0,    ,   0,   0, TWENTYNINE, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpH32018 to wp292018,                                                                                                                                                                                       
WP, 29, 2018092612,   , BEST,   0, 302N, 1512E,  30, 1002, TD,   0,    ,    0,    0,    0,    0, 1010,  140,  30,   0,   0,   W,   0,    ,   0,   0, TWENTYNINE, S,  
WP, 29, 2018092618,   , BEST,   0, 319N, 1514E,  30, 1001, TD,   0,    ,    0,    0,    0,    0, 1009,  120,  40,   0,   0,   W,   0,    ,   0,   0, TWENTYNINE, S,  
WP, 29, 2018092700,   , BEST,   0, 329N, 1520E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1010,  130,  70,   0,   0,    ,   0,    ,   0,   0, TWENTYNINE,  ,  
WP, 29, 2018092706,   , BEST,   0, 346N, 1527E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1010,  165,  70,   0,   0,    ,   0,    ,   0,   0, TWENTYNINE,  ,  
WP, 29, 2018092712,   , BEST,   0, 363N, 1539E,  25, 1004, EX,   0,    ,    0,    0,    0,    0, 1010,  165,  70,   0,   0,    ,   0,    ,   0,   0, TWENTYNINE,  ,  
WP, 29, 2018092718,   , BEST,   0, 378N, 1559E,  25, 1004, EX,   0,    ,    0,    0,    0,    0, 1010,  165,  70,   0,   0,    ,   0,    ,   0,   0, TWENTYNINE,  ,  
