EP, 01, 2018051012,   , BEST,   0, 121N, 1254W,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1012,  120,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051018,   , BEST,   0, 123N, 1262W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1012,  120,  70,  40,   0,   E,   0,    ,   0,   0,        ONE, M,  0,    ,    0,    0,    0,    0, genesis-num, 001, TRANSITIONED, epA02018 to ep012018, 
EP, 01, 2018051100,   , BEST,   0, 124N, 1271W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1012,  120,  70,  40,   0,   E,   0,    ,   0,   0,        ONE, M,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051106,   , BEST,   0, 125N, 1280W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1012,  120,  40,  40,   0,   E,   0,    ,   0,   0,        ONE, M,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051112,   , BEST,   0, 126N, 1287W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1012,  120,  40,  40,   0,   E,   0,    ,   0,   0,        ONE, M,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051118,   , BEST,   0, 127N, 1293W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  120,  40,  40,   0,   E,   0,    ,   0,   0,        ONE, S,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051200,   , BEST,   0, 128N, 1298W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  120,  40,  35,   0,   E,   0,    ,   0,   0,        ONE, S,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051206,   , BEST,   0, 130N, 1301W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  120,  40,   0,   0,    ,   0,    ,   0,   0,        ONE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051212,   , BEST,   0, 132N, 1303W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  120,  40,   0,   0,    ,   0,    ,   0,   0,        ONE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051218,   , BEST,   0, 133N, 1304W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  120,  40,   0,   0,    ,   0,    ,   0,   0,        ONE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051300,   , BEST,   0, 134N, 1303W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  120,  40,   0,   0,    ,   0,    ,   0,   0,        ONE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051306,   , BEST,   0, 135N, 1302W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  120,  40,   0,   0,    ,   0,    ,   0,   0,        ONE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
EP, 01, 2018051312,   , BEST,   0, 134N, 1301W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  120,  40,   0,   0,    ,   0,    ,   0,   0,        ONE,  ,  0,    ,    0,    0,    0,    0, genesis-num, 001, 
