SH, 94, 2017040518,   , BEST,   0, 126S, 1104E,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0, 1007,  150,  40,   0,   0,   S,   0,   X, 250,  10,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH942017, JTWC, NCEP_TCVITALS, 
SH, 94, 2017040600,   , BEST,   0, 129S, 1110E,  30, 1000, XX,  34, NEQ,    0,    0,    0,    0, 1007,  180,  40,   0,   0,   S,   0,   X, 230,   5,     INVEST, S,   ,    ,     ,     ,     ,     ,      TCGP EXTRA DATA, SH942017, JTWC, NCEP_TCVITALS, 
