AL, 90, 2021092700,   , BEST,   0,  64N,  104W,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  200,  50,   0,   0,   L,   0,    ,   0,   0, GENESIS040,  ,  0,    ,    0,    0,    0,    0, genesis-num, 040, 
AL, 90, 2021092706,   , BEST,   0,  64N,  120W,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  200,  50,   0,   0,   L,   0,    ,   0,   0, GENESIS040,  ,  0,    ,    0,    0,    0,    0, genesis-num, 040, 
AL, 90, 2021092712,   , BEST,   0,  65N,  136W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  200,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 040, SPAWNINVEST, al742021 to al902021, 
AL, 90, 2021092718,   , BEST,   0,  66N,  152W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  200,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 040, 
AL, 90, 2021092800,   , BEST,   0,  67N,  168W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  200,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 040, 
AL, 90, 2021092806,   , BEST,   0,  67N,  181W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  200,  50,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 040, 
AL, 90, 2021092812,   , BEST,   0,  67N,  197W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  200,  50,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 040, 
AL, 90, 2021092818,   , BEST,   0,  68N,  210W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  200,  50,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 040, 
AL, 90, 2021092900,   , BEST,   0,  70N,  220W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1012,  180,  50,  40,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 040, 
AL, 90, 2021092906,   , BEST,   0,  75N,  234W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  180,  50,  40,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 040, 
AL, 90, 2021092912,   , BEST,   0,  81N,  242W,  30, 1007, LO,  34, NEQ,    0,    0,    0,    0, 1010,  180,  40,  40,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 040, 
